date_visit,n_people,amount_fee
2025-10-20,0,0
2025-10-21,1588,1211000
2025-10-22,0,0
2025-10-23,1282,996500
2025-10-24,1900,1439200
2025-10-25,2919,2298700
2025-10-26,2302,1781750
2025-10-27,1372,1068100
2025-10-28,658,508850
2025-10-29,716,546050
2025-10-30,779,605750
2025-10-31,1342,1038850
2025-11-01,3006,2227650
2025-11-02,4686,3443650
2025-11-03,2021,1578300
2025-11-04,323,312200
2025-11-05,155,157200
2025-11-06,152,147200
2025-11-07,386,329900
2025-11-08,671,557200
2025-11-09,546,502700
2025-11-10,387,336600
2025-11-11,272,241500
2025-11-12,0,0
2025-11-13,275,192100
2025-11-14,440,366200
2025-11-15,545,493300
2025-11-16,452,437600
2025-11-17,334,320100
2025-11-18,133,117300
2025-11-19,142,128300
2025-11-20,117,132900
2025-11-21,256,274200
2025-11-22,772,661800
2025-11-23,1063,857400
2025-11-24,535,455400
2025-11-25,264,249000
2025-11-26,0,0
2025-11-27,113,106100
2025-11-28,85,95300
2025-11-29,317,350400
2025-11-30,235,264700
2025-12-01,36,37100
2025-12-02,37,22500
2025-12-03,30,20800
2025-12-04,9,10400
2025-12-05,11,9000
2025-12-06,97,93300
2025-12-07,105,135800
2025-12-08,19,25100
2025-12-09,30,25400
2025-12-10,0,0
2025-12-11,15,10500
2025-12-12,16,24600
2025-12-13,46,56500
2025-12-14,24,24000
2025-12-15,19,21300
2025-12-16,0,0
2025-12-17,2,4400
2025-12-18,3,5500
2025-12-19,12,0
