date_visit,n_people,amount_fee
2026-02-10,0,0
2026-02-11,539,495200
2026-02-12,0,0
2026-02-13,275,240600
2026-02-14,365,351000
2026-02-15,313,316200
2026-02-16,129,152300
2026-02-17,77,80900
2026-02-18,114,101300
2026-02-19,101,98800
2026-02-20,149,156700
2026-02-21,503,503800
2026-02-22,737,658900
2026-02-23,315,307400
2026-02-24,119,133500
2026-02-25,0,0
2026-02-26,86,71500
2026-02-27,99,102300
2026-02-28,255,259100
2026-03-01,119,108000
2026-03-02,72,70100
2026-03-03,46,40700
2026-03-04,41,49900
2026-03-05,74,74400
2026-03-06,86,83600
2026-03-07,178,175600
2026-03-08,217,190100
2026-03-09,72,79300
2026-03-10,67,69200
2026-03-11,0,0
2026-03-12,50,49200
2026-03-13,104,112700
2026-03-14,263,259200
2026-03-15,193,175500
2026-03-16,85,79000
2026-03-17,54,53300
2026-03-18,70,47700
2026-03-19,199,194800
2026-03-20,490,373800
2026-03-21,575,478800
2026-03-22,253,280100
2026-03-23,144,163100
2026-03-24,121,127600
2026-03-25,129,147000
2026-03-26,222,215900
2026-03-27,334,291200
2026-03-28,392,358500
2026-03-29,277,281200
2026-03-30,262,242200
2026-03-31,179,180900
2026-04-01,37,43800
2026-04-02,73,72500
2026-04-03,144,141200
2026-04-04,173,193700
2026-04-05,58,62400
2026-04-06,38,31800
2026-04-07,25,19400
2026-04-08,0,0
2026-04-09,19,19600
2026-04-10,12,9400
2026-04-11,20,23700
