date_visit,n_people,amount_fee
2026-03-26,1217,786900
2026-03-27,2046,1445300
2026-03-28,2381,1727700
2026-03-29,1631,1224700
2026-03-30,1512,1088300
2026-03-31,769,561600
2026-04-01,540,408700
2026-04-02,542,419000
2026-04-03,776,585100
2026-04-04,921,728900
2026-04-05,622,514500
2026-04-06,330,311400
2026-04-07,188,194500
2026-04-08,0,0
2026-04-09,139,117800
2026-04-10,245,203300
2026-04-11,401,381300
2026-04-12,382,354200
2026-04-13,174,133000
2026-04-14,109,76400
2026-04-15,156,126000
2026-04-16,120,103900
2026-04-17,259,228300
2026-04-18,721,645000
2026-04-19,579,546600
2026-04-20,279,248350
2026-04-21,202,166300
2026-04-22,0,0
2026-04-23,128,93350
2026-04-24,274,266300
2026-04-25,576,574550
2026-04-26,514,512150
2026-04-27,199,168200
2026-04-28,228,202150
2026-04-29,263,255250
2026-04-30,572,543300
2026-05-01,705,641250
2026-05-02,1015,872550
2026-05-03,1923,1514700
2026-05-04,1698,1370050
2026-05-05,1103,952650
2026-05-06,519,526700
2026-05-07,140,134200
2026-05-08,109,82450
2026-05-09,264,255400
2026-05-10,220,177800
2026-05-11,99,65700
2026-05-12,61,49150
2026-05-13,0,0
2026-05-14,108,84000
2026-05-15,128,117400
2026-05-16,291,263200
2026-05-17,263,221050
2026-05-18,75,39950
2026-05-19,37,39200
2026-05-20,37,26000
2026-05-21,55,42500
2026-05-22,74,65450
2026-05-23,131,119750
2026-05-24,63,73600
2026-05-25,0,0
