date_visit,n_people,amount_fee
2025-09-02,0,0
2025-09-03,1134,925800
2025-09-04,825,630600
2025-09-05,1245,1041400
2025-09-06,1950,1586900
2025-09-07,1696,1281550
2025-09-08,1051,842100
2025-09-09,713,596300
2025-09-10,0,0
2025-09-11,725,612800
2025-09-12,930,801700
2025-09-13,2536,1926300
2025-09-14,3526,2591800
2025-09-15,1515,1227050
2025-09-16,596,484950
2025-09-17,356,286700
2025-09-18,394,325450
2025-09-19,695,562850
2025-09-20,1554,1198700
2025-09-21,1572,1220300
2025-09-22,1570,1208750
2025-09-23,890,736000
2025-09-24,0,0
2025-09-25,496,377850
2025-09-26,481,401500
2025-09-27,1075,874150
2025-09-28,801,651650
2025-09-29,404,331650
2025-09-30,221,191750
2025-10-01,166,128400
2025-10-02,209,177850
2025-10-03,339,257050
2025-10-04,725,636600
2025-10-05,606,485850
2025-10-06,240,192650
2025-10-07,204,137050
2025-10-08,0,0
2025-10-09,195,165950
2025-10-10,386,311850
2025-10-11,1207,967450
2025-10-12,1580,1219650
2025-10-13,710,654950
2025-10-14,307,247700
2025-10-15,154,125550
2025-10-16,138,94500
2025-10-17,294,230750
2025-10-18,439,401000
2025-10-19,284,246750
2025-10-20,231,176100
2025-10-21,185,110850
2025-10-22,0,0
2025-10-23,192,128750
2025-10-24,269,214300
2025-10-25,451,411300
2025-10-26,351,284700
2025-10-27,154,124550
2025-10-28,85,58300
2025-10-29,96,75050
2025-10-30,108,75550
2025-10-31,160,119800
2025-11-01,416,375950
