date_visit,n_people,amount_fee
2026-08-13,15932,11271450
2026-08-14,10926,7751500
2026-08-15,6501,4662100
2026-08-16,3949,2854200
2026-08-17,4608,3233800
2026-08-18,3215,2258000
2026-08-19,2778,1987200
2026-08-20,2734,1924700
2026-08-21,3167,2273450
2026-08-22,2919,2177600
2026-08-23,2664,1987700
2026-08-24,2665,1917450
2026-08-25,1641,1216100
2026-08-26,1514,1136000
2026-08-27,1476,1117300
2026-08-28,1569,1172950
2026-08-29,1733,1321900
2026-08-30,1279,1014900
2026-08-31,638,534800
2026-09-01,171,147900
2026-09-02,235,189600
2026-09-03,287,243050
2026-09-04,613,496800
2026-09-05,1015,785450
2026-09-06,555,514950
2026-09-07,568,441950
2026-09-08,347,279500
2026-09-09,0,0
2026-09-10,416,347850
2026-09-11,554,511150
2026-09-12,1034,848250
2026-09-13,732,605550
2026-09-14,342,268900
2026-09-15,153,115500
2026-09-16,127,103650
2026-09-17,192,145650
2026-09-18,369,278650
2026-09-19,1496,1163950
2026-09-20,3482,2567650
2026-09-21,3669,2611500
2026-09-22,2298,1726400
2026-09-23,923,794250
2026-09-24,0,0
2026-09-25,524,426250
2026-09-26,446,373600
2026-09-27,405,354700
2026-09-28,265,208950
2026-09-29,110,92950
2026-09-30,72,51900
2026-10-01,61,48000
2026-10-02,290,236150
2026-10-03,231,185550
2026-10-04,264,216550
2026-10-05,135,115150
2026-10-06,72,45600
2026-10-07,73,57850
2026-10-08,73,69800
2026-10-09,179,151700
2026-10-10,469,402950
2026-10-11,743,619950
2026-10-12,0,0
