date_visit,n_people,amount_fee
2025-10-29,1176,899550
2025-10-30,1211,908650
2025-10-31,1954,1455000
2025-11-01,4593,3377600
2025-11-02,6705,4865150
2025-11-03,2886,2196650
2025-11-04,464,419900
2025-11-05,211,209400
2025-11-06,216,203400
2025-11-07,501,418200
2025-11-08,861,704400
2025-11-09,773,675700
2025-11-10,496,413500
2025-11-11,411,354100
2025-11-12,0,0
2025-11-13,372,264200
2025-11-14,541,442000
2025-11-15,717,628500
2025-11-16,594,540900
2025-11-17,416,392600
2025-11-18,182,165400
2025-11-19,187,161300
2025-11-20,178,198200
2025-11-21,383,370500
2025-11-22,1001,832700
2025-11-23,1436,1125700
2025-11-24,697,566200
2025-11-25,314,284600
2025-11-26,0,0
2025-11-27,129,124600
2025-11-28,107,113900
2025-11-29,364,378800
2025-11-30,265,280000
2025-12-01,65,69100
2025-12-02,37,22500
2025-12-03,47,24300
2025-12-04,13,14400
2025-12-05,27,24000
2025-12-06,144,132700
2025-12-07,156,189900
2025-12-08,33,36500
2025-12-09,34,30800
2025-12-10,0,0
2025-12-11,17,14500
2025-12-12,22,31500
2025-12-13,65,90200
2025-12-14,47,58300
2025-12-15,36,39500
2025-12-16,4,5400
2025-12-17,6,5000
2025-12-18,9,11900
2025-12-19,33,24800
2025-12-20,62,82000
2025-12-21,16,26400
2025-12-22,23,17900
2025-12-23,12,14900
2025-12-24,0,0
2025-12-25,36,40600
2025-12-26,21,17100
2025-12-27,42,69200
2025-12-28,0,0
