date_visit,n_people,amount_fee
2025-10-31,1668,1214250
2025-11-01,5429,3994050
2025-11-02,7788,5597550
2025-11-03,3287,2458800
2025-11-04,516,460400
2025-11-05,236,232600
2025-11-06,255,230200
2025-11-07,525,439500
2025-11-08,919,734000
2025-11-09,827,708300
2025-11-10,511,420000
2025-11-11,458,385200
2025-11-12,0,0
2025-11-13,398,286700
2025-11-14,577,464000
2025-11-15,753,652600
2025-11-16,645,574400
2025-11-17,433,406600
2025-11-18,197,185600
2025-11-19,210,174900
2025-11-20,186,203700
2025-11-21,402,385500
2025-11-22,1025,852700
2025-11-23,1540,1207200
2025-11-24,727,589100
2025-11-25,324,289600
2025-11-26,0,0
2025-11-27,137,129600
2025-11-28,124,129100
2025-11-29,390,390000
2025-11-30,283,294100
2025-12-01,69,75700
2025-12-02,39,26900
2025-12-03,50,30900
2025-12-04,13,14400
2025-12-05,33,28000
2025-12-06,166,152300
2025-12-07,175,210300
2025-12-08,35,40900
2025-12-09,34,30800
2025-12-10,0,0
2025-12-11,20,17000
2025-12-12,24,34800
2025-12-13,70,91200
2025-12-14,57,64900
2025-12-15,36,39500
2025-12-16,4,5400
2025-12-17,6,5000
2025-12-18,7,7500
2025-12-19,35,29200
2025-12-20,73,86000
2025-12-21,16,26400
2025-12-22,24,18400
2025-12-23,12,14900
2025-12-24,0,0
2025-12-25,38,42200
2025-12-26,29,26400
2025-12-27,54,73200
2025-12-28,107,130300
2025-12-29,136,173800
2025-12-30,0,0
