date_visit,n_people,amount_fee
2026-04-03,1048,727200
2026-04-04,1844,1371500
2026-04-05,1156,898700
2026-04-06,502,435500
2026-04-07,321,327200
2026-04-08,0,0
2026-04-09,187,171300
2026-04-10,338,275300
2026-04-11,626,569800
2026-04-12,513,487700
2026-04-13,202,156000
2026-04-14,135,109200
2026-04-15,187,151900
2026-04-16,159,140200
2026-04-17,337,279100
2026-04-18,892,763400
2026-04-19,728,681200
2026-04-20,375,312900
2026-04-21,237,198300
2026-04-22,0,0
2026-04-23,187,138850
2026-04-24,352,328500
2026-04-25,718,682350
2026-04-26,639,620850
2026-04-27,274,240100
2026-04-28,291,258250
2026-04-29,503,490650
2026-04-30,786,712900
2026-05-01,903,790000
2026-05-02,1298,1057250
2026-05-03,2309,1796900
2026-05-04,2073,1665600
2026-05-05,1270,1075950
2026-05-06,579,575800
2026-05-07,189,195950
2026-05-08,134,105450
2026-05-09,330,326400
2026-05-10,272,229250
2026-05-11,114,79200
2026-05-12,74,60650
2026-05-13,0,0
2026-05-14,118,98150
2026-05-15,156,141000
2026-05-16,335,307400
2026-05-17,312,263250
2026-05-18,113,70600
2026-05-19,48,46400
2026-05-20,61,48700
2026-05-21,76,60750
2026-05-22,134,114400
2026-05-23,231,199050
2026-05-24,138,151700
2026-05-25,50,56000
2026-05-26,40,29250
2026-05-27,0,0
2026-05-28,56,61900
2026-05-29,98,91950
2026-05-30,162,153250
2026-05-31,130,125000
2026-06-01,59,53300
2026-06-02,0,0
