date_visit,n_people,amount_fee
2026-02-13,311,283200
2026-02-14,433,404900
2026-02-15,374,372300
2026-02-16,134,157200
2026-02-17,83,84900
2026-02-18,127,112000
2026-02-19,105,104400
2026-02-20,156,165300
2026-02-21,544,540600
2026-02-22,813,715400
2026-02-23,329,321600
2026-02-24,121,135500
2026-02-25,0,0
2026-02-26,86,71500
2026-02-27,108,109000
2026-02-28,257,261100
2026-03-01,128,114500
2026-03-02,79,76700
2026-03-03,46,40700
2026-03-04,41,49900
2026-03-05,84,80900
2026-03-06,90,85600
2026-03-07,188,190400
2026-03-08,237,212700
2026-03-09,73,80300
2026-03-10,73,74600
2026-03-11,0,0
2026-03-12,57,57800
2026-03-13,112,118100
2026-03-14,270,261700
2026-03-15,207,186000
2026-03-16,90,85400
2026-03-17,60,58900
2026-03-18,75,56700
2026-03-19,211,208000
2026-03-20,503,383800
2026-03-21,597,494900
2026-03-22,260,285600
2026-03-23,165,181700
2026-03-24,124,132000
2026-03-25,142,161900
2026-03-26,236,222200
2026-03-27,366,311000
2026-03-28,411,367800
2026-03-29,288,291500
2026-03-30,265,244200
2026-03-31,183,186300
2026-04-01,45,46800
2026-04-02,78,78000
2026-04-03,156,154200
2026-04-04,207,231000
2026-04-05,62,69000
2026-04-06,38,31800
2026-04-07,25,19400
2026-04-08,0,0
2026-04-09,25,25600
2026-04-10,21,24100
2026-04-11,42,44400
2026-04-12,22,19100
2026-04-13,0,0
2026-04-14,0,0
