date_visit,n_people,amount_fee
2026-05-24,1623,1305050
2026-05-25,805,658550
2026-05-26,419,390400
2026-05-27,0,0
2026-05-28,437,364450
2026-05-29,622,548250
2026-05-30,1153,1003550
2026-05-31,801,728450
2026-06-01,418,405300
2026-06-02,116,98750
2026-06-03,158,149300
2026-06-04,145,136950
2026-06-05,390,381850
2026-06-06,852,777400
2026-06-07,552,494200
2026-06-08,362,319750
2026-06-09,154,149150
2026-06-10,0,0
2026-06-11,190,179000
2026-06-12,287,251450
2026-06-13,625,572800
2026-06-14,568,544600
2026-06-15,304,266350
2026-06-16,142,120950
2026-06-17,66,65200
2026-06-18,104,84000
2026-06-19,251,211400
2026-06-20,530,523350
2026-06-21,299,297900
2026-06-22,218,165850
2026-06-23,84,74950
2026-06-24,0,0
2026-06-25,88,82450
2026-06-26,175,189600
2026-06-27,395,397000
2026-06-28,233,220500
2026-06-29,148,136850
2026-06-30,37,31000
2026-07-01,44,34500
2026-07-02,58,62350
2026-07-03,102,77900
2026-07-04,206,199250
2026-07-05,143,138250
2026-07-06,75,74300
2026-07-07,57,44150
2026-07-08,0,0
2026-07-09,111,96950
2026-07-10,237,191200
2026-07-11,414,330900
2026-07-12,222,200350
2026-07-13,115,112650
2026-07-14,78,77050
2026-07-15,69,45550
2026-07-16,112,93050
2026-07-17,152,131500
2026-07-18,683,592600
2026-07-19,960,793000
2026-07-20,445,414050
2026-07-21,389,374550
2026-07-22,0,0
2026-07-23,0,0
