date_visit,n_people,amount_fee
2025-06-20,0,0
2025-06-21,1808,1466600
2025-06-22,1474,1195800
2025-06-23,598,477250
2025-06-24,254,223900
2025-06-25,0,0
2025-06-26,315,277500
2025-06-27,504,450250
2025-06-28,1011,885800
2025-06-29,735,645650
2025-06-30,234,186750
2025-07-01,98,67200
2025-07-02,75,65000
2025-07-03,177,170550
2025-07-04,350,324650
2025-07-05,712,639550
2025-07-06,433,391000
2025-07-07,191,167400
2025-07-08,154,128850
2025-07-09,0,0
2025-07-10,163,129000
2025-07-11,763,576300
2025-07-12,1215,966250
2025-07-13,849,674350
2025-07-14,366,287550
2025-07-15,267,212650
2025-07-16,157,120700
2025-07-17,247,189300
2025-07-18,443,374400
2025-07-19,1614,1259700
2025-07-20,2215,1625700
2025-07-21,1129,905350
2025-07-22,1059,800850
2025-07-23,909,734650
2025-07-24,997,742350
2025-07-25,1124,841900
2025-07-26,1238,919900
2025-07-27,1206,946450
2025-07-28,1347,1046100
2025-07-29,1011,799450
2025-07-30,958,748800
2025-07-31,1048,810600
2025-08-01,1059,781650
2025-08-02,1203,954500
2025-08-03,1063,845300
2025-08-04,1082,870250
2025-08-05,865,707900
2025-08-06,687,553850
2025-08-07,878,717950
2025-08-08,944,767850
2025-08-09,1142,941250
2025-08-10,1732,1335350
2025-08-11,1475,1174750
2025-08-12,1658,1281800
2025-08-13,1272,1020550
2025-08-14,1323,1035150
2025-08-15,1092,919750
2025-08-16,640,592500
2025-08-17,462,427000
2025-08-18,538,494950
2025-08-19,383,353700
