date_visit,n_people,amount_fee
2026-02-06,0,0
2026-02-07,523,485800
2026-02-08,308,329800
2026-02-09,237,217800
2026-02-10,136,123700
2026-02-11,270,270000
2026-02-12,0,0
2026-02-13,160,135800
2026-02-14,266,241200
2026-02-15,203,220500
2026-02-16,105,122700
2026-02-17,62,58700
2026-02-18,101,81100
2026-02-19,89,79200
2026-02-20,117,131700
2026-02-21,423,442600
2026-02-22,623,568000
2026-02-23,255,259300
2026-02-24,93,98700
2026-02-25,0,0
2026-02-26,72,61200
2026-02-27,81,73600
2026-02-28,222,226000
2026-03-01,90,79400
2026-03-02,61,58200
2026-03-03,28,22300
2026-03-04,30,33100
2026-03-05,69,69800
2026-03-06,62,60600
2026-03-07,147,138300
2026-03-08,176,141000
2026-03-09,63,70500
2026-03-10,59,60200
2026-03-11,0,0
2026-03-12,46,47200
2026-03-13,88,90700
2026-03-14,234,237800
2026-03-15,147,140300
2026-03-16,57,58200
2026-03-17,54,53300
2026-03-18,56,34200
2026-03-19,166,155600
2026-03-20,442,336500
2026-03-21,507,426800
2026-03-22,229,260500
2026-03-23,110,122300
2026-03-24,114,120600
2026-03-25,99,116200
2026-03-26,202,195200
2026-03-27,283,254200
2026-03-28,333,315900
2026-03-29,256,272900
2026-03-30,234,226900
2026-03-31,150,147000
2026-04-01,23,27300
2026-04-02,49,51100
2026-04-03,110,114900
2026-04-04,123,148900
2026-04-05,41,45600
2026-04-06,23,18600
2026-04-07,8,9900
