date_visit,n_people,amount_fee
2025-12-05,377,341800
2025-12-06,984,844200
2025-12-07,830,768700
2025-12-08,283,317800
2025-12-09,194,174700
2025-12-10,0,0
2025-12-11,132,107400
2025-12-12,223,232000
2025-12-13,534,521800
2025-12-14,399,392700
2025-12-15,165,184000
2025-12-16,59,62200
2025-12-17,33,31100
2025-12-18,45,51500
2025-12-19,140,124400
2025-12-20,297,318400
2025-12-21,163,182000
2025-12-22,102,98400
2025-12-23,69,63400
2025-12-24,0,0
2025-12-25,169,180000
2025-12-26,243,254100
2025-12-27,379,394300
2025-12-28,601,530300
2025-12-29,835,733200
2025-12-30,858,744600
2025-12-31,0,0
2026-01-01,0,0
2026-01-02,454,441000
2026-01-03,222,245900
2026-01-04,102,124600
2026-01-05,85,111300
2026-01-06,37,38800
2026-01-07,10,8000
2026-01-08,20,13000
2026-01-09,16,14900
2026-01-10,51,60500
2026-01-11,145,146800
2026-01-12,59,55500
2026-01-13,16,14900
2026-01-14,0,0
2026-01-15,6,11000
2026-01-16,12,8000
2026-01-17,25,39600
2026-01-18,38,26000
2026-01-19,8,10800
2026-01-20,9,4000
2026-01-21,5,5700
2026-01-22,0,0
2026-01-23,11,6500
2026-01-24,12,14100
2026-01-25,31,31900
2026-01-26,0,0
2026-01-27,0,0
2026-01-28,0,0
2026-01-29,0,0
2026-01-30,4,5900
2026-01-31,7,11900
2026-02-01,26,17400
2026-02-02,1,2200
2026-02-03,0,0
