date_visit,n_people,amount_fee
2026-01-09,132,128500
2026-01-10,492,478900
2026-01-11,693,624900
2026-01-12,259,276200
2026-01-13,96,81900
2026-01-14,0,0
2026-01-15,67,59100
2026-01-16,65,64200
2026-01-17,211,223600
2026-01-18,179,165400
2026-01-19,70,81100
2026-01-20,64,42300
2026-01-21,25,24400
2026-01-22,23,18000
2026-01-23,70,53700
2026-01-24,143,150200
2026-01-25,211,219700
2026-01-26,0,0
2026-01-27,0,0
2026-01-28,0,0
2026-01-29,0,0
2026-01-30,44,45500
2026-01-31,68,76500
2026-02-01,65,58700
2026-02-02,38,33100
2026-02-03,28,28000
2026-02-04,17,22900
2026-02-05,8,6300
2026-02-06,28,31500
2026-02-07,74,82700
2026-02-08,65,77600
2026-02-09,51,53100
2026-02-10,17,13000
2026-02-11,50,48500
2026-02-12,0,0
2026-02-13,39,35500
2026-02-14,35,23600
2026-02-15,45,44900
2026-02-16,19,25600
2026-02-17,12,10300
2026-02-18,7,4000
2026-02-19,10,7000
2026-02-20,24,22100
2026-02-21,75,92500
2026-02-22,134,157600
2026-02-23,56,62600
2026-02-24,28,30900
2026-02-25,0,0
2026-02-26,13,5600
2026-02-27,14,10600
2026-02-28,58,33800
2026-03-01,20,10100
2026-03-02,11,12300
2026-03-03,11,13100
2026-03-04,0,0
2026-03-05,26,30700
2026-03-06,20,18300
2026-03-07,19,16300
2026-03-08,41,14500
2026-03-09,4,3600
2026-03-10,0,0
