date_visit,n_people,amount_fee
2026-06-03,0,0
2026-06-04,474,402200
2026-06-05,715,656800
2026-06-06,1655,1386750
2026-06-07,1115,957100
2026-06-08,645,560050
2026-06-09,330,314500
2026-06-10,0,0
2026-06-11,331,290950
2026-06-12,492,447550
2026-06-13,1172,1025700
2026-06-14,952,851100
2026-06-15,480,422200
2026-06-16,221,187050
2026-06-17,136,133000
2026-06-18,141,110800
2026-06-19,440,370050
2026-06-20,823,773550
2026-06-21,603,547050
2026-06-22,346,297200
2026-06-23,151,133100
2026-06-24,0,0
2026-06-25,209,189500
2026-06-26,303,307900
2026-06-27,605,586100
2026-06-28,524,464500
2026-06-29,236,218250
2026-06-30,67,59450
2026-07-01,96,81800
2026-07-02,85,90650
2026-07-03,208,183900
2026-07-04,330,305550
2026-07-05,254,244700
2026-07-06,134,127650
2026-07-07,93,79800
2026-07-08,0,0
2026-07-09,166,143400
2026-07-10,449,367550
2026-07-11,689,552750
2026-07-12,379,318450
2026-07-13,213,185550
2026-07-14,165,142950
2026-07-15,125,98450
2026-07-16,147,113950
2026-07-17,332,267200
2026-07-18,1042,843000
2026-07-19,1533,1215750
2026-07-20,787,664000
2026-07-21,815,662200
2026-07-22,395,362100
2026-07-23,469,414900
2026-07-24,860,672050
2026-07-25,796,642700
2026-07-26,880,694550
2026-07-27,962,717400
2026-07-28,813,663350
2026-07-29,566,488350
2026-07-30,570,446400
2026-07-31,741,620550
2026-08-01,442,436100
2026-08-02,333,309100
