date_visit,n_people,amount_fee
2024-11-13,0,0
2024-11-14,727,533800
2024-11-15,1033,849800
2024-11-16,1962,1440700
2024-11-17,1645,1228400
2024-11-18,733,561300
2024-11-19,408,328600
2024-11-20,233,201700
2024-11-21,418,357200
2024-11-22,857,684000
2024-11-23,1329,1088200
2024-11-24,1100,872200
2024-11-25,457,410300
2024-11-26,224,178200
2024-11-27,0,0
2024-11-28,196,182500
2024-11-29,381,333300
2024-11-30,617,541900
2024-12-01,463,454000
2024-12-02,128,121700
2024-12-03,77,65300
2024-12-04,43,31800
2024-12-05,40,24800
2024-12-06,157,172500
2024-12-07,226,204100
2024-12-08,250,278500
2024-12-09,55,56800
2024-12-10,53,31600
2024-12-11,0,0
2024-12-12,48,36800
2024-12-13,73,64500
2024-12-14,182,189500
2024-12-15,173,173000
2024-12-16,32,32600
2024-12-17,20,21200
2024-12-18,24,23800
2024-12-19,24,15500
2024-12-20,38,39000
2024-12-21,95,104000
2024-12-22,63,72200
2024-12-23,16,12000
2024-12-24,19,24100
2024-12-25,0,0
2024-12-26,117,116400
2024-12-27,172,162700
2024-12-28,216,263500
2024-12-29,398,380300
2024-12-30,413,412500
2024-12-31,0,0
2025-01-01,0,0
2025-01-02,330,344000
2025-01-03,169,201500
2025-01-04,71,96200
2025-01-05,13,17200
2025-01-06,4,0
2025-01-07,9,14300
2025-01-08,0,0
2025-01-09,16,26200
2025-01-10,8,6400
2025-01-11,27,24000
2025-01-12,0,0
