date_visit,n_people,amount_fee
2025-06-06,657,530450
2025-06-07,1453,1208900
2025-06-08,1271,1058250
2025-06-09,520,475150
2025-06-10,241,216000
2025-06-11,0,0
2025-06-12,239,227800
2025-06-13,461,432100
2025-06-14,961,854650
2025-06-15,778,673750
2025-06-16,353,302700
2025-06-17,134,123500
2025-06-18,157,147400
2025-06-19,112,87450
2025-06-20,309,259350
2025-06-21,621,572550
2025-06-22,557,502650
2025-06-23,260,216650
2025-06-24,101,87300
2025-06-25,0,0
2025-06-26,198,177200
2025-06-27,292,248750
2025-06-28,565,539750
2025-06-29,440,405900
2025-06-30,124,104900
2025-07-01,24,20100
2025-07-02,25,19700
2025-07-03,81,72600
2025-07-04,180,179700
2025-07-05,407,362550
2025-07-06,217,203100
2025-07-07,90,62250
2025-07-08,67,55150
2025-07-09,0,0
2025-07-10,87,65950
2025-07-11,314,246650
2025-07-12,557,443900
2025-07-13,481,351850
2025-07-14,175,144400
2025-07-15,137,115100
2025-07-16,74,53150
2025-07-17,106,79650
2025-07-18,217,178350
2025-07-19,1040,864600
2025-07-20,1474,1131800
2025-07-21,837,715700
2025-07-22,694,557450
2025-07-23,606,518650
2025-07-24,665,520500
2025-07-25,831,652200
2025-07-26,862,661000
2025-07-27,721,593100
2025-07-28,929,764350
2025-07-29,698,583050
2025-07-30,684,571400
2025-07-31,593,498100
2025-08-01,566,452800
2025-08-02,640,547500
2025-08-03,456,391150
2025-08-04,530,455450
2025-08-05,0,0
