date_visit,n_people,amount_fee
2024-02-21,150,126300
2024-02-22,208,198600
2024-02-23,876,736300
2024-02-24,991,814600
2024-02-25,432,412000
2024-02-26,99,92000
2024-02-27,79,62800
2024-02-28,0,0
2024-02-29,63,55900
2024-03-01,93,85400
2024-03-02,327,285000
2024-03-03,219,204400
2024-03-04,68,61200
2024-03-05,48,51000
2024-03-06,42,33800
2024-03-07,55,42000
2024-03-08,91,81100
2024-03-09,320,280200
2024-03-10,229,189500
2024-03-11,108,64700
2024-03-12,72,59300
2024-03-13,0,0
2024-03-14,67,50400
2024-03-15,94,98200
2024-03-16,292,270600
2024-03-17,238,260200
2024-03-18,124,111300
2024-03-19,91,110200
2024-03-20,152,146200
2024-03-21,175,175800
2024-03-22,220,198600
2024-03-23,381,355700
2024-03-24,389,339700
2024-03-25,265,283700
2024-03-26,256,260000
2024-03-27,243,258000
2024-03-28,266,263300
2024-03-29,407,345900
2024-03-30,477,403700
2024-03-31,298,294500
2024-04-01,186,194900
2024-04-02,125,117900
2024-04-03,71,59100
2024-04-04,94,119300
2024-04-05,115,140600
2024-04-06,168,176900
2024-04-07,75,58400
2024-04-08,20,19400
2024-04-09,7,10800
2024-04-10,0,0
2024-04-11,25,23700
2024-04-12,39,34500
2024-04-13,74,69500
2024-04-14,70,61000
2024-04-15,31,20700
2024-04-16,8,6200
2024-04-17,21,18600
2024-04-18,12,12000
2024-04-19,10,8000
2024-04-20,42,52500
2024-04-21,0,0
