date_visit,n_people,amount_fee
2025-06-26,0,0
2025-06-27,900,752050
2025-06-28,1645,1279050
2025-06-29,1211,971200
2025-06-30,407,328350
2025-07-01,163,116000
2025-07-02,142,120750
2025-07-03,244,221700
2025-07-04,444,392350
2025-07-05,854,766850
2025-07-06,613,537600
2025-07-07,270,235350
2025-07-08,203,170450
2025-07-09,0,0
2025-07-10,207,166950
2025-07-11,957,700050
2025-07-12,1556,1211300
2025-07-13,1038,827600
2025-07-14,443,352050
2025-07-15,310,240200
2025-07-16,201,151000
2025-07-17,336,256650
2025-07-18,561,449150
2025-07-19,1923,1476350
2025-07-20,2730,1975200
2025-07-21,1301,1006400
2025-07-22,1228,903550
2025-07-23,1083,861900
2025-07-24,1142,834950
2025-07-25,1341,992550
2025-07-26,1369,1017900
2025-07-27,1390,1067600
2025-07-28,1558,1187050
2025-07-29,1209,926350
2025-07-30,1159,883800
2025-07-31,1210,923500
2025-08-01,1243,912650
2025-08-02,1403,1084600
2025-08-03,1274,1003350
2025-08-04,1397,1059900
2025-08-05,1052,854600
2025-08-06,778,613500
2025-08-07,1064,846200
2025-08-08,1188,925000
2025-08-09,1395,1116250
2025-08-10,2002,1523150
2025-08-11,1824,1412300
2025-08-12,2060,1555550
2025-08-13,1584,1225900
2025-08-14,1582,1209350
2025-08-15,1317,1076350
2025-08-16,894,787800
2025-08-17,641,554500
2025-08-18,780,659500
2025-08-19,698,585000
2025-08-20,537,465550
2025-08-21,572,470250
2025-08-22,494,430650
2025-08-23,502,474400
2025-08-24,337,323550
2025-08-25,402,371700
