date_visit,n_people,amount_fee
2024-07-04,453,375100
2024-07-05,819,610650
2024-07-06,1617,1224550
2024-07-07,1182,955350
2024-07-08,490,415500
2024-07-09,369,287300
2024-07-10,0,0
2024-07-11,432,357150
2024-07-12,1246,943650
2024-07-13,3347,2488050
2024-07-14,4438,3110550
2024-07-15,1782,1390950
2024-07-16,811,649550
2024-07-17,572,440900
2024-07-18,574,448000
2024-07-19,661,535450
2024-07-20,1880,1404850
2024-07-21,1888,1362900
2024-07-22,1837,1282000
2024-07-23,1458,1073450
2024-07-24,1378,1016200
2024-07-25,1659,1191300
2024-07-26,2125,1497800
2024-07-27,2293,1670200
2024-07-28,2004,1469950
2024-07-29,2288,1601550
2024-07-30,1775,1258550
2024-07-31,1652,1133600
2024-08-01,1582,1123250
2024-08-02,1781,1297650
2024-08-03,1887,1394900
2024-08-04,1402,1060250
2024-08-05,1784,1383450
2024-08-06,1462,1076650
2024-08-07,1661,1263250
2024-08-08,1521,1098050
2024-08-09,1951,1374350
2024-08-10,1776,1356550
2024-08-11,2750,2014700
2024-08-12,2614,1935000
2024-08-13,2310,1678550
2024-08-14,2052,1475900
2024-08-15,1468,1136350
2024-08-16,1524,1147850
2024-08-17,1080,881900
2024-08-18,1145,924450
2024-08-19,1072,872200
2024-08-20,991,737100
2024-08-21,892,700200
2024-08-22,648,545200
2024-08-23,848,692750
2024-08-24,868,695150
2024-08-25,835,642050
2024-08-26,865,654950
2024-08-27,594,470200
2024-08-28,524,442050
2024-08-29,379,342600
2024-08-30,554,461450
2024-08-31,503,497300
2024-09-01,158,144850
2024-09-02,0,0
