date_visit,n_people,amount_fee
2026-08-29,0,0
2026-08-30,3720,2735500
2026-08-31,1700,1276000
2026-09-01,577,504950
2026-09-02,714,587650
2026-09-03,746,617800
2026-09-04,1287,1012550
2026-09-05,2103,1612850
2026-09-06,1384,1154800
2026-09-07,1053,877900
2026-09-08,890,734300
2026-09-09,0,0
2026-09-10,847,689950
2026-09-11,1113,946000
2026-09-12,1647,1299300
2026-09-13,1398,1133200
2026-09-14,745,603850
2026-09-15,467,350300
2026-09-16,296,256600
2026-09-17,513,406700
2026-09-18,875,691350
2026-09-19,2640,1994750
2026-09-20,6422,4620350
2026-09-21,6813,4853400
2026-09-22,4504,3310550
2026-09-23,1593,1282100
2026-09-24,0,0
2026-09-25,1028,834750
2026-09-26,842,696250
2026-09-27,901,781700
2026-09-28,525,420700
2026-09-29,236,188400
2026-09-30,137,95250
2026-10-01,135,104650
2026-10-02,529,426250
2026-10-03,600,489200
2026-10-04,482,409550
2026-10-05,308,236900
2026-10-06,176,135300
2026-10-07,131,113350
2026-10-08,180,175400
2026-10-09,430,377900
2026-10-10,1151,969100
2026-10-11,1376,1087200
2026-10-12,840,730200
2026-10-13,494,440350
2026-10-14,0,0
2026-10-15,146,133850
2026-10-16,373,283300
2026-10-17,592,489250
2026-10-18,506,450200
2026-10-19,350,284050
2026-10-20,146,116900
2026-10-21,75,50600
2026-10-22,176,142750
2026-10-23,340,276800
2026-10-24,441,382150
2026-10-25,258,239700
2026-10-26,153,111050
2026-10-27,67,50200
2026-10-28,0,0
