date_visit,n_people,amount_fee
2026-08-26,0,0
2026-08-27,3619,2521350
2026-08-28,3094,2232450
2026-08-29,3428,2588200
2026-08-30,2706,2053300
2026-08-31,1272,985150
2026-09-01,450,384250
2026-09-02,575,476350
2026-09-03,609,509450
2026-09-04,1067,842250
2026-09-05,1786,1384400
2026-09-06,1182,1004150
2026-09-07,932,786200
2026-09-08,805,662250
2026-09-09,0,0
2026-09-10,732,589150
2026-09-11,989,852800
2026-09-12,1554,1235450
2026-09-13,1326,1082600
2026-09-14,699,562850
2026-09-15,391,274400
2026-09-16,261,226000
2026-09-17,420,328750
2026-09-18,769,609800
2026-09-19,2451,1845000
2026-09-20,5831,4215250
2026-09-21,6037,4317900
2026-09-22,3963,2927350
2026-09-23,1451,1181100
2026-09-24,0,0
2026-09-25,926,748650
2026-09-26,725,606400
2026-09-27,790,691700
2026-09-28,455,366650
2026-09-29,206,168450
2026-09-30,127,86500
2026-10-01,112,90400
2026-10-02,513,414250
2026-10-03,520,424300
2026-10-04,465,391200
2026-10-05,253,203300
2026-10-06,140,106000
2026-10-07,121,103950
2026-10-08,159,155650
2026-10-09,391,349550
2026-10-10,1127,949800
2026-10-11,1324,1048300
2026-10-12,818,719850
2026-10-13,468,414850
2026-10-14,0,0
2026-10-15,140,130250
2026-10-16,308,239200
2026-10-17,538,443700
2026-10-18,456,399950
2026-10-19,299,244600
2026-10-20,122,104400
2026-10-21,61,44200
2026-10-22,142,112350
2026-10-23,284,228800
2026-10-24,363,303600
2026-10-25,157,154250
