date_visit,n_people,amount_fee
2025-03-15,0,0
2025-03-16,3771,2480900
2025-03-17,1013,720700
2025-03-18,662,516900
2025-03-19,980,693500
2025-03-20,1887,1230300
2025-03-21,2491,1600500
2025-03-22,2239,1472600
2025-03-23,1551,1042800
2025-03-24,775,548000
2025-03-25,863,585000
2025-03-26,1136,707400
2025-03-27,1629,967900
2025-03-28,2143,1326800
2025-03-29,2373,1514000
2025-03-30,1580,1028100
2025-03-31,1354,843100
2025-04-01,750,494300
2025-04-02,622,456400
2025-04-03,684,439900
2025-04-04,775,524100
2025-04-05,1063,766700
2025-04-06,735,540100
2025-04-07,229,189000
2025-04-08,142,88200
2025-04-09,0,0
2025-04-10,133,103000
2025-04-11,243,174600
2025-04-12,630,449500
2025-04-13,351,288200
2025-04-14,160,114400
2025-04-15,114,83700
2025-04-16,75,66100
2025-04-17,84,71200
2025-04-18,284,233000
2025-04-19,853,706800
2025-04-20,725,629700
2025-04-21,205,150400
2025-04-22,131,112850
2025-04-23,0,0
2025-04-24,157,109500
2025-04-25,189,157100
2025-04-26,981,742850
2025-04-27,986,755100
2025-04-28,910,703850
2025-04-29,473,420650
2025-04-30,424,324750
2025-05-01,471,352750
2025-05-02,608,467250
2025-05-03,1640,1176050
2025-05-04,2728,1837450
2025-05-05,1385,1010200
2025-05-06,552,509800
2025-05-07,40,31950
2025-05-08,44,30100
2025-05-09,61,61150
2025-05-10,376,283850
2025-05-11,259,190950
2025-05-12,72,33550
2025-05-13,44,33100
2025-05-14,0,0
