date_visit,n_people,amount_fee
2023-10-08,0,0
2023-10-09,2067,1498150
2023-10-10,918,667600
2023-10-11,0,0
2023-10-12,411,323800
2023-10-13,669,534450
2023-10-14,1465,1158900
2023-10-15,1226,965000
2023-10-16,597,506950
2023-10-17,349,298550
2023-10-18,317,287650
2023-10-19,338,287400
2023-10-20,540,425900
2023-10-21,1139,952900
2023-10-22,979,834450
2023-10-23,464,386650
2023-10-24,291,222900
2023-10-25,0,0
2023-10-26,264,202500
2023-10-27,468,369800
2023-10-28,994,817200
2023-10-29,781,646550
2023-10-30,377,346950
2023-10-31,190,153400
2023-11-01,206,192000
2023-11-02,383,337250
2023-11-03,1303,1027400
2023-11-04,1415,1116650
2023-11-05,734,655650
2023-11-06,198,167400
2023-11-07,108,64000
2023-11-08,0,0
2023-11-09,91,49500
2023-11-10,236,227800
2023-11-11,420,372100
2023-11-12,356,347000
2023-11-13,279,254900
2023-11-14,87,66900
2023-11-15,64,65100
2023-11-16,54,42300
2023-11-17,120,111000
2023-11-18,288,212300
2023-11-19,298,320000
2023-11-20,135,136400
2023-11-21,64,59800
2023-11-22,0,0
2023-11-23,260,279900
2023-11-24,567,456600
2023-11-25,335,324800
2023-11-26,211,240000
2023-11-27,68,70500
2023-11-28,24,17700
2023-11-29,7,11500
2023-11-30,2,2000
2023-12-01,10,9900
2023-12-02,87,109300
2023-12-03,61,77200
2023-12-04,8,8300
2023-12-05,2,2000
2023-12-06,0,0
