date_visit,n_people,amount_fee
2024-11-04,0,0
2024-11-05,979,719600
2024-11-06,464,407500
2024-11-07,470,362900
2024-11-08,655,583800
2024-11-09,1480,1179900
2024-11-10,1353,1006600
2024-11-11,779,623600
2024-11-12,466,397000
2024-11-13,0,0
2024-11-14,454,327600
2024-11-15,690,587600
2024-11-16,1288,992800
2024-11-17,1114,852000
2024-11-18,508,414500
2024-11-19,293,247900
2024-11-20,158,133600
2024-11-21,295,242200
2024-11-22,645,540600
2024-11-23,912,780900
2024-11-24,827,686400
2024-11-25,314,311500
2024-11-26,139,114900
2024-11-27,0,0
2024-11-28,139,137700
2024-11-29,245,215400
2024-11-30,440,415100
2024-12-01,341,370000
2024-12-02,66,64200
2024-12-03,56,49300
2024-12-04,20,15500
2024-12-05,22,8500
2024-12-06,101,116200
2024-12-07,165,165300
2024-12-08,174,185200
2024-12-09,43,44900
2024-12-10,27,9500
2024-12-11,0,0
2024-12-12,31,24800
2024-12-13,45,36700
2024-12-14,145,165600
2024-12-15,113,101400
2024-12-16,16,20100
2024-12-17,16,17200
2024-12-18,13,14800
2024-12-19,18,13000
2024-12-20,28,32000
2024-12-21,66,73800
2024-12-22,44,47800
2024-12-23,10,10000
2024-12-24,13,19100
2024-12-25,0,0
2024-12-26,77,78900
2024-12-27,106,104100
2024-12-28,127,162100
2024-12-29,275,292000
2024-12-30,284,321000
2024-12-31,0,0
2025-01-01,0,0
2025-01-02,185,199600
2025-01-03,63,69700
