date_visit,n_people,amount_fee
2025-01-10,0,0
2025-01-11,494,438600
2025-01-12,683,637500
2025-01-13,285,288500
2025-01-14,75,63600
2025-01-15,42,28700
2025-01-16,44,44600
2025-01-17,116,85800
2025-01-18,170,169600
2025-01-19,250,234200
2025-01-20,0,0
2025-01-21,0,0
2025-01-22,0,0
2025-01-23,0,0
2025-01-24,0,0
2025-01-25,190,169200
2025-01-26,175,126900
2025-01-27,67,61200
2025-01-28,31,30800
2025-01-29,36,30200
2025-01-30,51,43000
2025-01-31,58,55700
2025-02-01,68,75800
2025-02-02,62,62500
2025-02-03,22,14400
2025-02-04,5,11000
2025-02-05,22,25400
2025-02-06,28,43700
2025-02-07,21,14800
2025-02-08,91,110100
2025-02-09,138,146700
2025-02-10,73,80700
2025-02-11,34,39200
2025-02-12,0,0
2025-02-13,11,7300
2025-02-14,11,19500
2025-02-15,29,33000
2025-02-16,77,44800
2025-02-17,15,15600
2025-02-18,22,10900
2025-02-19,15,11400
2025-02-20,19,6800
2025-02-21,21,23600
2025-02-22,196,254500
2025-02-23,163,193000
2025-02-24,45,38700
2025-02-25,12,10600
2025-02-26,0,0
2025-02-27,6,7600
2025-02-28,20,17000
2025-03-01,28,25700
2025-03-02,21,22400
2025-03-03,2,2000
2025-03-04,6,4500
2025-03-05,4,4700
2025-03-06,13,14000
2025-03-07,10,6500
2025-03-08,52,42200
2025-03-09,74,84800
2025-03-10,10,8000
2025-03-11,0,0
