date_visit,n_people,amount_fee
2024-03-01,0,0
2024-03-02,795,664800
2024-03-03,627,562900
2024-03-04,179,161700
2024-03-05,118,123400
2024-03-06,116,114000
2024-03-07,109,81300
2024-03-08,214,194300
2024-03-09,535,482900
2024-03-10,434,390400
2024-03-11,204,169500
2024-03-12,166,138300
2024-03-13,0,0
2024-03-14,165,132800
2024-03-15,224,208200
2024-03-16,442,404000
2024-03-17,420,379600
2024-03-18,217,203800
2024-03-19,181,195300
2024-03-20,291,284200
2024-03-21,245,245700
2024-03-22,331,306700
2024-03-23,533,466100
2024-03-24,584,478400
2024-03-25,412,368300
2024-03-26,343,320100
2024-03-27,366,339400
2024-03-28,412,356400
2024-03-29,597,458500
2024-03-30,633,514600
2024-03-31,445,392200
2024-04-01,324,283900
2024-04-02,243,232500
2024-04-03,159,166800
2024-04-04,185,202800
2024-04-05,175,210400
2024-04-06,275,273100
2024-04-07,202,198900
2024-04-08,46,34900
2024-04-09,24,24700
2024-04-10,0,0
2024-04-11,40,39300
2024-04-12,61,55600
2024-04-13,140,141400
2024-04-14,127,109800
2024-04-15,47,35200
2024-04-16,8,8600
2024-04-17,30,21100
2024-04-18,21,16500
2024-04-19,14,11500
2024-04-20,103,123100
2024-04-21,114,139900
2024-04-22,29,28300
2024-04-23,23,23200
2024-04-24,0,0
2024-04-25,33,8000
2024-04-26,28,24300
2024-04-27,210,245100
2024-04-28,328,316600
2024-04-29,175,195100
2024-04-30,86,60900
