date_visit,n_people,amount_fee
2026-07-25,0,0
2026-07-26,5771,4035000
2026-07-27,4999,3396900
2026-07-28,3194,2218300
2026-07-29,3055,2156500
2026-07-30,3108,2113100
2026-07-31,3646,2585350
2026-08-01,3482,2508000
2026-08-02,3128,2296350
2026-08-03,3191,2294750
2026-08-04,2734,1972500
2026-08-05,2136,1575400
2026-08-06,2745,2017500
2026-08-07,3393,2430100
2026-08-08,3802,2805150
2026-08-09,4946,3579850
2026-08-10,5818,4175750
2026-08-11,4189,3017750
2026-08-12,4758,3375300
2026-08-13,4391,3117550
2026-08-14,3740,2704550
2026-08-15,2618,1937750
2026-08-16,1762,1345550
2026-08-17,2316,1687150
2026-08-18,1830,1344850
2026-08-19,1616,1190900
2026-08-20,1548,1118750
2026-08-21,1922,1431400
2026-08-22,1700,1293750
2026-08-23,1430,1124850
2026-08-24,1573,1164350
2026-08-25,998,778450
2026-08-26,929,726950
2026-08-27,736,601550
2026-08-28,926,703050
2026-08-29,985,791300
2026-08-30,548,478000
2026-08-31,335,308650
2026-09-01,57,52200
2026-09-02,54,45600
2026-09-03,123,97000
2026-09-04,253,200000
2026-09-05,629,494750
2026-09-06,286,294950
2026-09-07,256,205500
2026-09-08,171,135000
2026-09-09,0,0
2026-09-10,204,172400
2026-09-11,294,274000
2026-09-12,549,461900
2026-09-13,324,246000
2026-09-14,168,138550
2026-09-15,73,52500
2026-09-16,58,43200
2026-09-17,96,64650
2026-09-18,155,116850
2026-09-19,922,765250
2026-09-20,2032,1547650
2026-09-21,2220,1607500
2026-09-22,1254,986450
2026-09-23,402,380250
