date_visit,n_people,amount_fee
2024-05-28,353,270200
2024-05-29,286,225400
2024-05-30,284,224850
2024-05-31,421,376250
2024-06-01,1290,1076300
2024-06-02,905,777100
2024-06-03,438,400550
2024-06-04,159,121200
2024-06-05,141,111500
2024-06-06,152,145100
2024-06-07,354,296350
2024-06-08,867,768850
2024-06-09,752,629450
2024-06-10,312,275800
2024-06-11,134,116600
2024-06-12,0,0
2024-06-13,131,101550
2024-06-14,308,260100
2024-06-15,704,609200
2024-06-16,564,475600
2024-06-17,215,167700
2024-06-18,109,91100
2024-06-19,95,87250
2024-06-20,95,78600
2024-06-21,208,174250
2024-06-22,674,582800
2024-06-23,419,397550
2024-06-24,185,136600
2024-06-25,64,43600
2024-06-26,0,0
2024-06-27,120,100250
2024-06-28,181,150300
2024-06-29,487,392000
2024-06-30,353,260000
2024-07-01,84,82700
2024-07-02,30,17350
2024-07-03,44,39400
2024-07-04,85,63950
2024-07-05,127,85500
2024-07-06,297,249300
2024-07-07,224,191900
2024-07-08,78,66900
2024-07-09,58,40550
2024-07-10,0,0
2024-07-11,77,67250
2024-07-12,301,227050
2024-07-13,827,686400
2024-07-14,1226,959250
2024-07-15,527,478850
2024-07-16,165,125650
2024-07-17,71,68450
2024-07-18,111,87900
2024-07-19,136,118950
2024-07-20,544,460700
2024-07-21,602,510450
2024-07-22,574,457600
2024-07-23,341,303700
2024-07-24,352,295300
2024-07-25,0,0
2024-07-26,0,0
2024-07-27,0,0
