date_visit,n_people,amount_fee
2024-10-24,1057,743650
2024-10-25,2262,1586400
2024-10-26,3135,2370850
2024-10-27,2685,1969650
2024-10-28,1476,1101050
2024-10-29,940,725750
2024-10-30,765,536700
2024-10-31,671,524450
2024-11-01,1205,940050
2024-11-02,3711,2675850
2024-11-03,5340,3767700
2024-11-04,2377,1718700
2024-11-05,325,307000
2024-11-06,217,168200
2024-11-07,232,184200
2024-11-08,365,366800
2024-11-09,854,734400
2024-11-10,875,698700
2024-11-11,448,397400
2024-11-12,290,244900
2024-11-13,0,0
2024-11-14,274,186700
2024-11-15,481,427800
2024-11-16,886,696900
2024-11-17,722,601000
2024-11-18,331,308400
2024-11-19,214,174400
2024-11-20,88,74000
2024-11-21,204,168900
2024-11-22,443,390300
2024-11-23,602,550900
2024-11-24,549,498200
2024-11-25,205,217800
2024-11-26,68,50900
2024-11-27,0,0
2024-11-28,60,54100
2024-11-29,138,115500
2024-11-30,313,314500
2024-12-01,225,267900
2024-12-02,33,30500
2024-12-03,22,23900
2024-12-04,15,10500
2024-12-05,7,0
2024-12-06,79,88000
2024-12-07,122,129400
2024-12-08,107,125900
2024-12-09,17,15700
2024-12-10,17,4500
2024-12-11,0,0
2024-12-12,10,12400
2024-12-13,29,26300
2024-12-14,76,84800
2024-12-15,64,67400
2024-12-16,8,9700
2024-12-17,9,10800
2024-12-18,12,14800
2024-12-19,6,2500
2024-12-20,13,18200
2024-12-21,35,38000
2024-12-22,16,21100
2024-12-23,0,0
