date_visit,n_people,amount_fee
2024-06-18,383,349350
2024-06-19,419,313950
2024-06-20,272,230700
2024-06-21,642,530400
2024-06-22,1504,1197350
2024-06-23,1108,948550
2024-06-24,529,421750
2024-06-25,239,193350
2024-06-26,0,0
2024-06-27,310,248400
2024-06-28,464,391550
2024-06-29,1041,804750
2024-06-30,907,703750
2024-07-01,251,234700
2024-07-02,114,89000
2024-07-03,118,99150
2024-07-04,200,153750
2024-07-05,338,246050
2024-07-06,802,697600
2024-07-07,671,587650
2024-07-08,205,183100
2024-07-09,188,128750
2024-07-10,0,0
2024-07-11,204,190000
2024-07-12,683,531600
2024-07-13,1960,1473400
2024-07-14,2645,1900450
2024-07-15,1157,909550
2024-07-16,383,295950
2024-07-17,310,220150
2024-07-18,350,257250
2024-07-19,330,293350
2024-07-20,1262,982250
2024-07-21,1172,906900
2024-07-22,1237,925200
2024-07-23,930,744850
2024-07-24,946,732900
2024-07-25,1189,887700
2024-07-26,1389,1041650
2024-07-27,1451,1106250
2024-07-28,1248,972150
2024-07-29,1501,1098400
2024-07-30,1184,882850
2024-07-31,1079,802250
2024-08-01,1002,754100
2024-08-02,1182,912900
2024-08-03,1209,951450
2024-08-04,1008,815050
2024-08-05,1221,996850
2024-08-06,1065,825050
2024-08-07,1172,949400
2024-08-08,1094,835050
2024-08-09,1261,939350
2024-08-10,1189,979000
2024-08-11,2005,1526250
2024-08-12,1716,1322100
2024-08-13,1489,1131150
2024-08-14,1303,991300
2024-08-15,980,805450
2024-08-16,761,652900
2024-08-17,0,0
