date_visit,n_people,amount_fee
2024-07-22,0,0
2024-07-23,2894,1923800
2024-07-24,2723,1790150
2024-07-25,3034,2002050
2024-07-26,3973,2715600
2024-07-27,4212,2972250
2024-07-28,3640,2551250
2024-07-29,4007,2667950
2024-07-30,2879,1949100
2024-07-31,2600,1733800
2024-08-01,2750,1853850
2024-08-02,3028,2125500
2024-08-03,3350,2395700
2024-08-04,2679,1920300
2024-08-05,3048,2201050
2024-08-06,2511,1752850
2024-08-07,2727,1946150
2024-08-08,2763,1893400
2024-08-09,3211,2183000
2024-08-10,3544,2570350
2024-08-11,4855,3504650
2024-08-12,5199,3737100
2024-08-13,4603,3282450
2024-08-14,3881,2728700
2024-08-15,3029,2192050
2024-08-16,2803,2027150
2024-08-17,2012,1533500
2024-08-18,1780,1342150
2024-08-19,1930,1409250
2024-08-20,1618,1126150
2024-08-21,1386,1029050
2024-08-22,1148,853950
2024-08-23,1325,1003650
2024-08-24,1340,1007550
2024-08-25,1283,920250
2024-08-26,1268,906100
2024-08-27,864,634550
2024-08-28,674,540750
2024-08-29,665,551700
2024-08-30,788,619950
2024-08-31,748,667550
2024-09-01,595,509400
2024-09-02,200,148800
2024-09-03,69,55800
2024-09-04,77,54500
2024-09-05,115,86500
2024-09-06,256,179650
2024-09-07,626,554550
2024-09-08,478,420150
2024-09-09,163,126900
2024-09-10,82,63300
2024-09-11,0,0
2024-09-12,194,151250
2024-09-13,299,217600
2024-09-14,803,674150
2024-09-15,927,753200
2024-09-16,578,480450
2024-09-17,88,70200
2024-09-18,22,13000
2024-09-19,62,52000
2024-09-20,95,68100
