date_visit,n_people,amount_fee
2026-02-05,0,0
2026-02-06,260,260500
2026-02-07,410,397500
2026-02-08,289,322500
2026-02-09,206,204600
2026-02-10,114,104900
2026-02-11,251,251200
2026-02-12,0,0
2026-02-13,154,129800
2026-02-14,247,225100
2026-02-15,203,220500
2026-02-16,98,115700
2026-02-17,62,58700
2026-02-18,99,79600
2026-02-19,89,79200
2026-02-20,115,127300
2026-02-21,416,435100
2026-02-22,617,563000
2026-02-23,223,244500
2026-02-24,90,95700
2026-02-25,0,0
2026-02-26,72,61200
2026-02-27,78,70600
2026-02-28,221,223800
2026-03-01,88,76100
2026-03-02,59,56400
2026-03-03,28,22300
2026-03-04,30,33100
2026-03-05,62,60200
2026-03-06,61,59600
2026-03-07,139,128800
2026-03-08,170,135400
2026-03-09,63,70500
2026-03-10,59,60200
2026-03-11,0,0
2026-03-12,46,47200
2026-03-13,75,77600
2026-03-14,224,224000
2026-03-15,142,133900
2026-03-16,57,58200
2026-03-17,54,53300
2026-03-18,50,29700
2026-03-19,162,151300
2026-03-20,426,330000
2026-03-21,495,417300
2026-03-22,222,255200
2026-03-23,110,122300
2026-03-24,102,104600
2026-03-25,96,110800
2026-03-26,193,184300
2026-03-27,281,252200
2026-03-28,328,312400
2026-03-29,238,259400
2026-03-30,216,213800
2026-03-31,134,132600
2026-04-01,23,27300
2026-04-02,46,49100
2026-04-03,106,108300
2026-04-04,102,118900
2026-04-05,41,45600
2026-04-06,9,10600
