date_visit,n_people,amount_fee
2023-10-18,0,0
2023-10-19,551,451300
2023-10-20,870,675050
2023-10-21,1705,1364400
2023-10-22,1470,1147650
2023-10-23,785,591050
2023-10-24,449,342750
2023-10-25,0,0
2023-10-26,397,294500
2023-10-27,645,501600
2023-10-28,1280,1014050
2023-10-29,1076,860750
2023-10-30,543,444850
2023-10-31,252,237950
2023-11-01,260,252800
2023-11-02,534,435400
2023-11-03,1758,1352900
2023-11-04,1894,1453350
2023-11-05,835,696650
2023-11-06,296,266900
2023-11-07,179,125400
2023-11-08,0,0
2023-11-09,146,94000
2023-11-10,361,337000
2023-11-11,727,613400
2023-11-12,574,500700
2023-11-13,413,373600
2023-11-14,148,134600
2023-11-15,115,112100
2023-11-16,99,94000
2023-11-17,235,212100
2023-11-18,575,479800
2023-11-19,398,384000
2023-11-20,219,209700
2023-11-21,104,94100
2023-11-22,0,0
2023-11-23,381,363800
2023-11-24,775,607100
2023-11-25,414,369800
2023-11-26,271,276000
2023-11-27,121,130800
2023-11-28,35,29200
2023-11-29,15,17500
2023-11-30,10,8200
2023-12-01,27,25300
2023-12-02,171,198500
2023-12-03,134,146400
2023-12-04,30,27200
2023-12-05,6,4000
2023-12-06,2,1000
2023-12-07,9,5000
2023-12-08,21,19300
2023-12-09,117,136900
2023-12-10,57,64100
2023-12-11,7,7900
2023-12-12,5,6400
2023-12-13,0,0
2023-12-14,2,2000
2023-12-15,10,18700
2023-12-16,40,34800
