date_visit,n_people,amount_fee
2026-09-07,0,0
2026-09-08,1979,1570350
2026-09-09,0,0
2026-09-10,1398,1125950
2026-09-11,1628,1329000
2026-09-12,2563,1994550
2026-09-13,2086,1602400
2026-09-14,1173,957550
2026-09-15,712,534050
2026-09-16,467,407550
2026-09-17,748,588800
2026-09-18,1249,994450
2026-09-19,3934,2937350
2026-09-20,9547,6806600
2026-09-21,9999,7131950
2026-09-22,6981,5043800
2026-09-23,2472,1904950
2026-09-24,0,0
2026-09-25,1322,1046450
2026-09-26,1365,1107650
2026-09-27,1230,1031250
2026-09-28,817,649000
2026-09-29,358,275000
2026-09-30,238,178950
2026-10-01,261,206600
2026-10-02,801,646750
2026-10-03,961,827700
2026-10-04,702,597300
2026-10-05,483,365350
2026-10-06,239,182200
2026-10-07,219,165550
2026-10-08,284,258400
2026-10-09,605,522700
2026-10-10,1454,1197150
2026-10-11,1885,1455450
2026-10-12,1087,920000
2026-10-13,609,541000
2026-10-14,0,0
2026-10-15,284,240000
2026-10-16,554,427350
2026-10-17,827,690550
2026-10-18,773,643950
2026-10-19,518,399200
2026-10-20,245,190900
2026-10-21,124,87400
2026-10-22,226,173150
2026-10-23,456,365700
2026-10-24,750,624900
2026-10-25,495,440950
2026-10-26,328,251800
2026-10-27,124,102250
2026-10-28,0,0
2026-10-29,231,189500
2026-10-30,307,254700
2026-10-31,497,425350
2026-11-01,599,502250
2026-11-02,679,571150
2026-11-03,188,175050
2026-11-04,56,62700
2026-11-05,16,20500
2026-11-06,41,43200
