date_visit,n_people,amount_fee
2025-08-29,2472,1735300
2025-08-30,3157,2332700
2025-08-31,2347,1757050
2025-09-01,787,637850
2025-09-02,532,394500
2025-09-03,572,506750
2025-09-04,467,362300
2025-09-05,864,714300
2025-09-06,1334,1119900
2025-09-07,1082,881500
2025-09-08,716,572550
2025-09-09,522,417750
2025-09-10,0,0
2025-09-11,515,433000
2025-09-12,777,675000
2025-09-13,1989,1541250
2025-09-14,2773,2060200
2025-09-15,1242,1017750
2025-09-16,426,338450
2025-09-17,292,228500
2025-09-18,325,282050
2025-09-19,558,449000
2025-09-20,1246,990700
2025-09-21,1352,1069400
2025-09-22,1248,966500
2025-09-23,662,569600
2025-09-24,0,0
2025-09-25,412,311350
2025-09-26,411,331000
2025-09-27,870,708500
2025-09-28,633,519300
2025-09-29,335,275250
2025-09-30,177,149050
2025-10-01,112,85100
2025-10-02,169,136300
2025-10-03,243,192050
2025-10-04,571,492100
2025-10-05,465,353100
2025-10-06,182,150200
2025-10-07,145,102350
2025-10-08,0,0
2025-10-09,145,122450
2025-10-10,279,229950
2025-10-11,1028,839550
2025-10-12,1410,1088050
2025-10-13,608,581050
2025-10-14,199,163150
2025-10-15,130,108000
2025-10-16,118,80750
2025-10-17,210,162750
2025-10-18,326,298800
2025-10-19,239,192550
2025-10-20,166,123900
2025-10-21,127,67400
2025-10-22,0,0
2025-10-23,117,78100
2025-10-24,193,158200
2025-10-25,302,275500
2025-10-26,231,192800
2025-10-27,74,67700
2025-10-28,0,0
