date_visit,n_people,amount_fee
2024-09-09,0,0
2024-09-10,1663,1279850
2024-09-11,0,0
2024-09-12,1288,1006750
2024-09-13,1586,1223150
2024-09-14,4196,3038500
2024-09-15,5794,4086400
2024-09-16,2206,1676450
2024-09-17,970,774100
2024-09-18,592,454900
2024-09-19,549,402150
2024-09-20,807,646050
2024-09-21,2709,1964250
2024-09-22,4229,2918900
2024-09-23,1397,1107100
2024-09-24,904,756900
2024-09-25,0,0
2024-09-26,662,532950
2024-09-27,752,553850
2024-09-28,1301,1024650
2024-09-29,1230,953750
2024-09-30,535,441750
2024-10-01,210,160200
2024-10-02,199,154850
2024-10-03,280,225200
2024-10-04,635,522150
2024-10-05,950,804550
2024-10-06,939,767600
2024-10-07,478,400100
2024-10-08,198,162050
2024-10-09,0,0
2024-10-10,375,297450
2024-10-11,548,476950
2024-10-12,1570,1231600
2024-10-13,2146,1630350
2024-10-14,1015,819400
2024-10-15,555,478800
2024-10-16,340,266350
2024-10-17,176,120650
2024-10-18,383,309550
2024-10-19,756,645650
2024-10-20,721,645750
2024-10-21,308,245400
2024-10-22,163,127800
2024-10-23,0,0
2024-10-24,195,154300
2024-10-25,427,334750
2024-10-26,697,625250
2024-10-27,741,595800
2024-10-28,289,236600
2024-10-29,100,75050
2024-10-30,106,65600
2024-10-31,82,47850
2024-11-01,319,261400
2024-11-02,964,795650
2024-11-03,1361,1045950
2024-11-04,602,552750
2024-11-05,53,38100
2024-11-06,9,4500
2024-11-07,18,13000
2024-11-08,29,34400
