date_visit,n_people,amount_fee
2024-10-11,1942,1437650
2024-10-12,5095,3677050
2024-10-13,6829,4872500
2024-10-14,3127,2293950
2024-10-15,1446,1060250
2024-10-16,881,673450
2024-10-17,770,592500
2024-10-18,1120,889800
2024-10-19,1919,1470250
2024-10-20,1668,1336150
2024-10-21,983,747250
2024-10-22,727,589150
2024-10-23,0,0
2024-10-24,780,575150
2024-10-25,1223,922050
2024-10-26,1618,1292550
2024-10-27,1325,1027350
2024-10-28,896,701650
2024-10-29,665,519000
2024-10-30,406,277400
2024-10-31,450,332750
2024-11-01,740,610750
2024-11-02,2192,1630250
2024-11-03,3333,2350700
2024-11-04,1405,1089150
2024-11-05,207,215300
2024-11-06,91,60200
2024-11-07,98,93900
2024-11-08,224,231200
2024-11-09,425,426400
2024-11-10,425,378700
2024-11-11,216,225600
2024-11-12,164,124300
2024-11-13,0,0
2024-11-14,141,94400
2024-11-15,305,301400
2024-11-16,521,437100
2024-11-17,370,366100
2024-11-18,188,195200
2024-11-19,100,74200
2024-11-20,38,24700
2024-11-21,124,100600
2024-11-22,246,251700
2024-11-23,399,405200
2024-11-24,322,326100
2024-11-25,108,99100
2024-11-26,38,37400
2024-11-27,0,0
2024-11-28,30,24200
2024-11-29,68,56000
2024-11-30,216,238600
2024-12-01,127,158200
2024-12-02,7,7900
2024-12-03,17,16900
2024-12-04,7,6000
2024-12-05,0,0
2024-12-06,36,41500
2024-12-07,67,84000
2024-12-08,20,27700
2024-12-09,0,0
2024-12-10,0,0
