date_visit,n_people,amount_fee
2026-02-26,0,0
2026-02-27,419,357500
2026-02-28,731,643200
2026-03-01,494,473200
2026-03-02,241,184500
2026-03-03,164,153200
2026-03-04,110,116700
2026-03-05,161,159500
2026-03-06,209,176800
2026-03-07,481,436000
2026-03-08,420,384000
2026-03-09,206,204500
2026-03-10,170,176600
2026-03-11,0,0
2026-03-12,185,200200
2026-03-13,237,234900
2026-03-14,478,458500
2026-03-15,518,492000
2026-03-16,205,196300
2026-03-17,124,121200
2026-03-18,147,130200
2026-03-19,336,308900
2026-03-20,850,635400
2026-03-21,1049,831600
2026-03-22,451,428900
2026-03-23,296,271500
2026-03-24,188,215100
2026-03-25,230,240900
2026-03-26,394,303600
2026-03-27,638,493800
2026-03-28,641,529100
2026-03-29,478,416800
2026-03-30,473,389500
2026-03-31,283,251700
2026-04-01,176,173800
2026-04-02,183,176600
2026-04-03,233,226800
2026-04-04,350,334400
2026-04-05,169,197600
2026-04-06,104,105500
2026-04-07,55,50000
2026-04-08,0,0
2026-04-09,33,32600
2026-04-10,56,56000
2026-04-11,109,107800
2026-04-12,115,105400
2026-04-13,51,39800
2026-04-14,31,26400
2026-04-15,38,39200
2026-04-16,24,19600
2026-04-17,97,91000
2026-04-18,331,292950
2026-04-19,174,158250
2026-04-20,121,109050
2026-04-21,55,51000
2026-04-22,0,0
2026-04-23,32,24150
2026-04-24,91,99000
2026-04-25,206,207750
2026-04-26,104,97350
2026-04-27,34,27650
