date_visit,n_people,amount_fee
2025-10-12,0,0
2025-10-13,5107,3613600
2025-10-14,1867,1349500
2025-10-15,972,776200
2025-10-16,810,620650
2025-10-17,1447,1094500
2025-10-18,2566,1949050
2025-10-19,2051,1576550
2025-10-20,1349,1033250
2025-10-21,931,703350
2025-10-22,0,0
2025-10-23,787,603000
2025-10-24,1346,1049750
2025-10-25,2027,1646200
2025-10-26,1645,1318450
2025-10-27,1041,826300
2025-10-28,490,356350
2025-10-29,574,451400
2025-10-30,612,472000
2025-10-31,1021,799000
2025-11-01,2296,1756650
2025-11-02,3417,2543550
2025-11-03,1551,1253200
2025-11-04,231,244200
2025-11-05,86,85100
2025-11-06,100,90000
2025-11-07,277,231400
2025-11-08,481,426800
2025-11-09,424,410500
2025-11-10,277,245600
2025-11-11,174,154000
2025-11-12,0,0
2025-11-13,181,128900
2025-11-14,328,292700
2025-11-15,401,385100
2025-11-16,299,320000
2025-11-17,206,226500
2025-11-18,113,93400
2025-11-19,103,94500
2025-11-20,65,73800
2025-11-21,198,216000
2025-11-22,505,464600
2025-11-23,825,695500
2025-11-24,373,351900
2025-11-25,190,200700
2025-11-26,0,0
2025-11-27,101,96600
2025-11-28,54,53800
2025-11-29,208,233800
2025-11-30,151,166000
2025-12-01,25,24900
2025-12-02,16,11000
2025-12-03,24,10000
2025-12-04,6,8400
2025-12-05,9,7000
2025-12-06,59,62600
2025-12-07,52,65700
2025-12-08,13,15400
2025-12-09,21,15500
2025-12-10,0,0
2025-12-11,0,0
