date_visit,n_people,amount_fee
2023-09-19,0,0
2023-09-20,1070,856950
2023-09-21,879,666750
2023-09-22,1674,1303000
2023-09-23,3813,2772800
2023-09-24,2925,2217800
2023-09-25,1241,1024450
2023-09-26,812,620600
2023-09-27,0,0
2023-09-28,700,565100
2023-09-29,1080,856300
2023-09-30,2397,1885350
2023-10-01,2270,1841000
2023-10-02,989,842350
2023-10-03,417,349000
2023-10-04,390,324250
2023-10-05,593,534500
2023-10-06,1114,951050
2023-10-07,3455,2795450
2023-10-08,4361,3479400
2023-10-09,2386,2045600
2023-10-10,976,832050
2023-10-11,0,0
2023-10-12,593,452700
2023-10-13,929,760150
2023-10-14,2393,1989350
2023-10-15,1895,1709050
2023-10-16,778,733700
2023-10-17,373,317350
2023-10-18,413,378550
2023-10-19,417,358900
2023-10-20,787,610600
2023-10-21,1852,1689400
2023-10-22,1912,1745650
2023-10-23,670,576200
2023-10-24,376,281000
2023-10-25,0,0
2023-10-26,341,261400
2023-10-27,651,483200
2023-10-28,2107,1849050
2023-10-29,1633,1516650
2023-10-30,509,456850
2023-10-31,315,244100
2023-11-01,282,275200
2023-11-02,631,636250
2023-11-03,2248,1954150
2023-11-04,2625,2207800
2023-11-05,1434,1466550
2023-11-06,138,123200
2023-11-07,85,39000
2023-11-08,0,0
2023-11-09,94,54500
2023-11-10,181,201700
2023-11-11,389,424900
2023-11-12,190,216700
2023-11-13,100,92400
2023-11-14,31,28900
2023-11-15,20,26700
2023-11-16,17,9200
2023-11-17,29,36600
