date_visit,n_people,amount_fee
2026-04-11,1496,1185600
2026-04-12,1090,922900
2026-04-13,381,321200
2026-04-14,228,183300
2026-04-15,238,190300
2026-04-16,215,183900
2026-04-17,464,362700
2026-04-18,1096,923350
2026-04-19,956,861300
2026-04-20,457,400450
2026-04-21,315,259650
2026-04-22,0,0
2026-04-23,251,187200
2026-04-24,466,432050
2026-04-25,881,809600
2026-04-26,748,697100
2026-04-27,388,342100
2026-04-28,415,369200
2026-04-29,720,687100
2026-04-30,924,807500
2026-05-01,1063,912200
2026-05-02,1696,1343700
2026-05-03,3082,2378500
2026-05-04,2762,2182000
2026-05-05,1687,1374250
2026-05-06,713,670650
2026-05-07,289,295850
2026-05-08,194,156300
2026-05-09,449,445700
2026-05-10,351,314700
2026-05-11,156,120350
2026-05-12,83,67250
2026-05-13,0,0
2026-05-14,148,122150
2026-05-15,212,183050
2026-05-16,425,396150
2026-05-17,428,369400
2026-05-18,146,103600
2026-05-19,87,74100
2026-05-20,69,51700
2026-05-21,124,107500
2026-05-22,175,160400
2026-05-23,339,288150
2026-05-24,204,226150
2026-05-25,93,97700
2026-05-26,61,51650
2026-05-27,0,0
2026-05-28,74,74200
2026-05-29,135,125250
2026-05-30,211,218050
2026-05-31,195,195700
2026-06-01,78,69500
2026-06-02,11,13100
2026-06-03,32,28900
2026-06-04,15,20900
2026-06-05,55,55650
2026-06-06,136,119200
2026-06-07,90,92300
2026-06-08,21,17400
2026-06-09,3,3900
2026-06-10,0,0
