date_visit,n_people,amount_fee
2025-05-26,0,0
2025-05-27,484,385300
2025-05-28,0,0
2025-05-29,472,386100
2025-05-30,575,471050
2025-05-31,1157,996050
2025-06-01,967,844400
2025-06-02,459,396050
2025-06-03,181,152000
2025-06-04,174,122150
2025-06-05,197,164050
2025-06-06,399,333950
2025-06-07,787,704950
2025-06-08,739,657400
2025-06-09,267,221200
2025-06-10,141,127850
2025-06-11,0,0
2025-06-12,132,130300
2025-06-13,329,318000
2025-06-14,675,623200
2025-06-15,549,493050
2025-06-16,230,195750
2025-06-17,87,69250
2025-06-18,108,105700
2025-06-19,71,58100
2025-06-20,187,143900
2025-06-21,393,349950
2025-06-22,366,341300
2025-06-23,186,154550
2025-06-24,53,44900
2025-06-25,0,0
2025-06-26,123,118950
2025-06-27,218,184150
2025-06-28,378,367200
2025-06-29,290,267750
2025-06-30,84,66350
2025-07-01,13,11500
2025-07-02,8,6000
2025-07-03,43,34900
2025-07-04,133,121150
2025-07-05,271,249850
2025-07-06,185,179150
2025-07-07,60,46600
2025-07-08,40,33000
2025-07-09,0,0
2025-07-10,40,30500
2025-07-11,207,164550
2025-07-12,317,253300
2025-07-13,267,199350
2025-07-14,109,94800
2025-07-15,68,61400
2025-07-16,40,31750
2025-07-17,65,51250
2025-07-18,140,113700
2025-07-19,702,603000
2025-07-20,1134,918850
2025-07-21,575,534300
2025-07-22,441,376300
2025-07-23,408,343450
2025-07-24,461,365550
2025-07-25,459,413650
