date_visit,n_people,amount_fee
2026-03-30,0,0
2026-03-31,1745,1189600
2026-04-01,833,603600
2026-04-02,776,569900
2026-04-03,1035,772100
2026-04-04,1314,1011100
2026-04-05,863,688000
2026-04-06,417,370900
2026-04-07,252,269500
2026-04-08,0,0
2026-04-09,160,142600
2026-04-10,290,237100
2026-04-11,522,480300
2026-04-12,445,417100
2026-04-13,194,148500
2026-04-14,128,98500
2026-04-15,176,139000
2026-04-16,138,122700
2026-04-17,301,259800
2026-04-18,802,708250
2026-04-19,692,645800
2026-04-20,314,275550
2026-04-21,214,182100
2026-04-22,0,0
2026-04-23,166,122050
2026-04-24,326,308900
2026-04-25,665,640450
2026-04-26,596,579650
2026-04-27,251,226350
2026-04-28,270,241950
2026-04-29,384,366750
2026-04-30,736,672000
2026-05-01,814,726600
2026-05-02,1235,1012650
2026-05-03,2145,1683500
2026-05-04,1958,1572500
2026-05-05,1194,1023050
2026-05-06,558,562700
2026-05-07,166,172550
2026-05-08,123,91450
2026-05-09,308,305100
2026-05-10,265,226950
2026-05-11,107,74100
2026-05-12,69,56650
2026-05-13,0,0
2026-05-14,116,93750
2026-05-15,146,133100
2026-05-16,321,289500
2026-05-17,291,242850
2026-05-18,93,57000
2026-05-19,47,44200
2026-05-20,58,46200
2026-05-21,69,55000
2026-05-22,113,93150
2026-05-23,198,168000
2026-05-24,115,122250
2026-05-25,36,45000
2026-05-26,31,24250
2026-05-27,0,0
2026-05-28,26,33650
2026-05-29,61,60850
