date_visit,n_people,amount_fee
2025-10-28,947,690400
2025-10-29,1166,892050
2025-10-30,1109,841450
2025-10-31,1817,1363350
2025-11-01,4329,3184450
2025-11-02,6366,4621600
2025-11-03,2728,2077400
2025-11-04,432,397200
2025-11-05,205,202400
2025-11-06,191,182000
2025-11-07,487,404300
2025-11-08,832,683800
2025-11-09,756,662800
2025-11-10,469,393700
2025-11-11,391,334700
2025-11-12,0,0
2025-11-13,357,253700
2025-11-14,537,439000
2025-11-15,699,613000
2025-11-16,576,524900
2025-11-17,407,383600
2025-11-18,175,162400
2025-11-19,189,161300
2025-11-20,178,198200
2025-11-21,374,360500
2025-11-22,990,823500
2025-11-23,1372,1076100
2025-11-24,684,556700
2025-11-25,308,279600
2025-11-26,0,0
2025-11-27,127,123100
2025-11-28,105,111900
2025-11-29,360,376800
2025-11-30,266,285400
2025-12-01,62,64900
2025-12-02,37,22500
2025-12-03,45,22300
2025-12-04,13,14400
2025-12-05,20,17000
2025-12-06,142,129800
2025-12-07,145,173600
2025-12-08,33,36500
2025-12-09,34,30800
2025-12-10,0,0
2025-12-11,17,14500
2025-12-12,18,29000
2025-12-13,65,90200
2025-12-14,47,58300
2025-12-15,31,34000
2025-12-16,4,5400
2025-12-17,4,3000
2025-12-18,7,7500
2025-12-19,33,24800
2025-12-20,56,74600
2025-12-21,16,26400
2025-12-22,23,17900
2025-12-23,12,14900
2025-12-24,0,0
2025-12-25,24,29500
2025-12-26,9,9800
2025-12-27,0,0
