date_visit,n_people,amount_fee
2025-08-23,6244,4338000
2025-08-24,4531,3228650
2025-08-25,3357,2362350
2025-08-26,2212,1565450
2025-08-27,1648,1228200
2025-08-28,1453,1079400
2025-08-29,1447,1103950
2025-08-30,1745,1366850
2025-08-31,1466,1131950
2025-09-01,471,388550
2025-09-02,297,225900
2025-09-03,403,346850
2025-09-04,328,256900
2025-09-05,654,530900
2025-09-06,957,832550
2025-09-07,720,587300
2025-09-08,580,464000
2025-09-09,404,320450
2025-09-10,0,0
2025-09-11,377,317800
2025-09-12,617,535600
2025-09-13,1567,1246050
2025-09-14,2315,1741800
2025-09-15,1017,845650
2025-09-16,291,230750
2025-09-17,218,161500
2025-09-18,265,223950
2025-09-19,417,331500
2025-09-20,892,734850
2025-09-21,1097,888100
2025-09-22,980,776200
2025-09-23,513,435650
2025-09-24,0,0
2025-09-25,342,254250
2025-09-26,322,261250
2025-09-27,624,534200
2025-09-28,480,412050
2025-09-29,265,225350
2025-09-30,96,81000
2025-10-01,96,73150
2025-10-02,160,133150
2025-10-03,195,156600
2025-10-04,463,392450
2025-10-05,330,270900
2025-10-06,112,102650
2025-10-07,128,88150
2025-10-08,0,0
2025-10-09,132,110650
2025-10-10,194,163450
2025-10-11,887,735700
2025-10-12,1178,937100
2025-10-13,493,469150
2025-10-14,131,114400
2025-10-15,95,76800
2025-10-16,100,66150
2025-10-17,140,113150
2025-10-18,248,221650
2025-10-19,150,124900
2025-10-20,91,63750
2025-10-21,50,15700
2025-10-22,0,0
