date_visit,n_people,amount_fee
2025-02-22,0,0
2025-02-23,1757,1363300
2025-02-24,527,489800
2025-02-25,178,178300
2025-02-26,0,0
2025-02-27,163,133000
2025-02-28,188,164800
2025-03-01,382,374600
2025-03-02,254,244300
2025-03-03,157,134200
2025-03-04,118,90700
2025-03-05,50,55500
2025-03-06,106,94700
2025-03-07,122,99900
2025-03-08,1025,736000
2025-03-09,773,547800
2025-03-10,261,217000
2025-03-11,167,125400
2025-03-12,0,0
2025-03-13,282,198400
2025-03-14,211,203400
2025-03-15,683,534800
2025-03-16,624,503600
2025-03-17,259,209200
2025-03-18,209,187400
2025-03-19,365,284700
2025-03-20,445,371100
2025-03-21,920,664800
2025-03-22,692,507600
2025-03-23,506,415100
2025-03-24,282,256500
2025-03-25,294,266300
2025-03-26,466,333300
2025-03-27,640,416800
2025-03-28,960,637700
2025-03-29,864,622600
2025-03-30,622,491900
2025-03-31,514,377100
2025-04-01,283,234400
2025-04-02,246,235000
2025-04-03,223,194500
2025-04-04,249,230600
2025-04-05,366,332200
2025-04-06,270,251300
2025-04-07,65,45700
2025-04-08,47,31000
2025-04-09,0,0
2025-04-10,64,42700
2025-04-11,62,47800
2025-04-12,202,132500
2025-04-13,94,73500
2025-04-14,45,32200
2025-04-15,55,46400
2025-04-16,35,30200
2025-04-17,23,17900
2025-04-18,104,97500
2025-04-19,411,383650
2025-04-20,298,257550
2025-04-21,54,44150
2025-04-22,37,37100
2025-04-23,0,0
