date_visit,n_people,amount_fee
2026-05-28,0,0
2026-05-29,967,794150
2026-05-30,1624,1329200
2026-05-31,1362,1159000
2026-06-01,616,557450
2026-06-02,156,131200
2026-06-03,208,190600
2026-06-04,235,206150
2026-06-05,488,480950
2026-06-06,1123,967900
2026-06-07,676,610200
2026-06-08,478,425450
2026-06-09,203,190650
2026-06-10,0,0
2026-06-11,249,215800
2026-06-12,347,307950
2026-06-13,866,783350
2026-06-14,708,660700
2026-06-15,353,318450
2026-06-16,175,158500
2026-06-17,93,93400
2026-06-18,120,93600
2026-06-19,316,256100
2026-06-20,677,659950
2026-06-21,440,419350
2026-06-22,271,219950
2026-06-23,110,90350
2026-06-24,0,0
2026-06-25,146,145800
2026-06-26,226,238300
2026-06-27,493,498050
2026-06-28,330,302450
2026-06-29,161,147750
2026-06-30,44,37000
2026-07-01,75,61900
2026-07-02,60,62350
2026-07-03,177,150700
2026-07-04,252,244750
2026-07-05,186,178650
2026-07-06,112,108250
2026-07-07,78,64550
2026-07-08,0,0
2026-07-09,144,121300
2026-07-10,324,268350
2026-07-11,526,423450
2026-07-12,285,244900
2026-07-13,165,149150
2026-07-14,120,109200
2026-07-15,91,66650
2026-07-16,138,111450
2026-07-17,221,189600
2026-07-18,826,689400
2026-07-19,1236,988300
2026-07-20,619,541850
2026-07-21,688,588500
2026-07-22,301,274950
2026-07-23,333,277150
2026-07-24,649,507800
2026-07-25,570,480600
2026-07-26,621,506800
2026-07-27,644,479200
