date_visit,n_people,amount_fee
2023-09-09,0,0
2023-09-10,1510,1187700
2023-09-11,637,487800
2023-09-12,453,345300
2023-09-13,0,0
2023-09-14,433,355850
2023-09-15,585,474300
2023-09-16,1417,992400
2023-09-17,2150,1484200
2023-09-18,873,677050
2023-09-19,358,323600
2023-09-20,229,175000
2023-09-21,228,173650
2023-09-22,449,357950
2023-09-23,1006,763450
2023-09-24,820,641550
2023-09-25,326,291000
2023-09-26,211,152500
2023-09-27,0,0
2023-09-28,188,155650
2023-09-29,295,230450
2023-09-30,689,559800
2023-10-01,676,576900
2023-10-02,288,236350
2023-10-03,104,96250
2023-10-04,93,81550
2023-10-05,137,118050
2023-10-06,317,277600
2023-10-07,978,807200
2023-10-08,1193,975500
2023-10-09,716,629500
2023-10-10,251,219700
2023-10-11,0,0
2023-10-12,133,94200
2023-10-13,254,202300
2023-10-14,677,573100
2023-10-15,571,524050
2023-10-16,202,188850
2023-10-17,84,75850
2023-10-18,91,90650
2023-10-19,66,55800
2023-10-20,189,137400
2023-10-21,561,526050
2023-10-22,582,542350
2023-10-23,191,156050
2023-10-24,76,52800
2023-10-25,0,0
2023-10-26,78,57600
2023-10-27,164,115900
2023-10-28,621,558800
2023-10-29,384,381250
2023-10-30,150,126800
2023-10-31,82,63650
2023-11-01,52,53850
2023-11-02,150,155200
2023-11-03,657,587650
2023-11-04,703,621300
2023-11-05,406,414900
2023-11-06,22,22800
2023-11-07,21,10000
