date_visit,n_people,amount_fee
2025-04-10,0,0
2025-04-11,954,690600
2025-04-12,2661,1769700
2025-04-13,1728,1201000
2025-04-14,513,345500
2025-04-15,311,260700
2025-04-16,309,265800
2025-04-17,269,205400
2025-04-18,687,536800
2025-04-19,2008,1427750
2025-04-20,1583,1217750
2025-04-21,590,471200
2025-04-22,329,265550
2025-04-23,0,0
2025-04-24,405,290750
2025-04-25,536,432600
2025-04-26,1866,1325050
2025-04-27,2015,1407300
2025-04-28,2119,1473550
2025-04-29,1187,910950
2025-04-30,975,722850
2025-05-01,1041,746950
2025-05-02,1340,952500
2025-05-03,3566,2372150
2025-05-04,5753,3712050
2025-05-05,3120,2085350
2025-05-06,934,758900
2025-05-07,161,143150
2025-05-08,167,103950
2025-05-09,213,168700
2025-05-10,1010,742200
2025-05-11,745,581750
2025-05-12,226,152000
2025-05-13,166,121000
2025-05-14,0,0
2025-05-15,165,119650
2025-05-16,332,256800
2025-05-17,999,760650
2025-05-18,573,455450
2025-05-19,390,307900
2025-05-20,115,80750
2025-05-21,102,87200
2025-05-22,117,102900
2025-05-23,279,208900
2025-05-24,624,546250
2025-05-25,533,407700
2025-05-26,120,97350
2025-05-27,50,32200
2025-05-28,0,0
2025-05-29,70,68500
2025-05-30,75,68650
2025-05-31,141,140550
2025-06-01,189,169100
2025-06-02,78,81650
2025-06-03,10,5500
2025-06-04,42,23400
2025-06-05,12,7700
2025-06-06,35,29150
2025-06-07,100,95650
2025-06-08,71,69700
2025-06-09,23,19100
