date_visit,n_people,amount_fee
2024-03-17,1869,1390400
2024-03-18,807,621700
2024-03-19,524,444200
2024-03-20,904,711400
2024-03-21,652,527400
2024-03-22,692,553400
2024-03-23,1306,965600
2024-03-24,1288,953800
2024-03-25,920,683700
2024-03-26,873,659000
2024-03-27,827,630900
2024-03-28,801,606600
2024-03-29,1288,878200
2024-03-30,1350,986200
2024-03-31,919,716200
2024-04-01,850,613300
2024-04-02,567,417600
2024-04-03,405,310600
2024-04-04,473,354900
2024-04-05,465,397500
2024-04-06,694,561300
2024-04-07,405,375200
2024-04-08,153,139500
2024-04-09,117,87500
2024-04-10,0,0
2024-04-11,140,117900
2024-04-12,208,193800
2024-04-13,394,360000
2024-04-14,419,346600
2024-04-15,139,108600
2024-04-16,80,58500
2024-04-17,90,71700
2024-04-18,62,45200
2024-04-19,99,101800
2024-04-20,366,373300
2024-04-21,287,275600
2024-04-22,169,138700
2024-04-23,133,105400
2024-04-24,0,0
2024-04-25,88,41500
2024-04-26,97,86500
2024-04-27,426,397500
2024-04-28,715,582500
2024-04-29,305,313000
2024-04-30,290,242400
2024-05-01,195,198700
2024-05-02,219,238900
2024-05-03,546,449900
2024-05-04,1106,837700
2024-05-05,496,420500
2024-05-06,112,145200
2024-05-07,10,11900
2024-05-08,0,0
2024-05-09,25,14000
2024-05-10,23,20500
2024-05-11,76,92600
2024-05-12,48,26800
2024-05-13,23,14000
2024-05-14,19,16600
2024-05-15,12,8200
2024-05-16,0,0
