date_visit,n_people,amount_fee
2025-08-09,0,0
2025-08-10,15982,11336000
2025-08-11,10655,7624150
2025-08-12,10026,7074200
2025-08-13,7753,5551350
2025-08-14,7285,5172900
2025-08-15,6330,4546350
2025-08-16,4007,2973000
2025-08-17,2646,1975500
2025-08-18,3057,2186850
2025-08-19,2324,1691600
2025-08-20,2038,1469450
2025-08-21,1925,1366800
2025-08-22,2147,1537950
2025-08-23,2309,1713350
2025-08-24,2011,1488500
2025-08-25,1877,1349650
2025-08-26,1267,935500
2025-08-27,1045,824050
2025-08-28,1022,793450
2025-08-29,1001,796450
2025-08-30,985,817550
2025-08-31,904,716950
2025-09-01,259,226300
2025-09-02,120,89900
2025-09-03,237,210250
2025-09-04,180,139300
2025-09-05,418,339100
2025-09-06,560,521200
2025-09-07,503,405300
2025-09-08,318,266400
2025-09-09,181,143600
2025-09-10,0,0
2025-09-11,236,191750
2025-09-12,319,296700
2025-09-13,1019,848400
2025-09-14,1344,1051100
2025-09-15,658,556550
2025-09-16,121,81650
2025-09-17,102,84000
2025-09-18,160,138600
2025-09-19,204,146400
2025-09-20,519,429250
2025-09-21,781,684050
2025-09-22,650,556200
2025-09-23,209,182800
2025-09-24,0,0
2025-09-25,220,159750
2025-09-26,190,145700
2025-09-27,360,319100
2025-09-28,268,213850
2025-09-29,143,132450
2025-09-30,48,41500
2025-10-01,39,23050
2025-10-02,101,86500
2025-10-03,133,105200
2025-10-04,244,202600
2025-10-05,150,109050
2025-10-06,57,47850
2025-10-07,34,19350
2025-10-08,0,0
