date_visit,n_people,amount_fee
2025-04-11,0,0
2025-04-12,3424,2216600
2025-04-13,2095,1427700
2025-04-14,518,352500
2025-04-15,341,278800
2025-04-16,312,270700
2025-04-17,269,204000
2025-04-18,731,565600
2025-04-19,2041,1452400
2025-04-20,1637,1250200
2025-04-21,634,507300
2025-04-22,348,284050
2025-04-23,0,0
2025-04-24,424,304850
2025-04-25,559,450200
2025-04-26,1906,1341150
2025-04-27,2047,1429400
2025-04-28,2173,1509750
2025-04-29,1223,937850
2025-04-30,1011,744250
2025-05-01,1068,761150
2025-05-02,1390,989800
2025-05-03,3699,2440750
2025-05-04,5909,3805250
2025-05-05,3184,2120550
2025-05-06,947,763700
2025-05-07,171,147150
2025-05-08,173,111550
2025-05-09,235,181200
2025-05-10,1023,746000
2025-05-11,752,586950
2025-05-12,244,168300
2025-05-13,180,131800
2025-05-14,0,0
2025-05-15,165,119650
2025-05-16,345,261000
2025-05-17,1013,777850
2025-05-18,587,474200
2025-05-19,394,311800
2025-05-20,117,80750
2025-05-21,105,90200
2025-05-22,117,102900
2025-05-23,283,217700
2025-05-24,649,565500
2025-05-25,538,406750
2025-05-26,139,112200
2025-05-27,50,32200
2025-05-28,0,0
2025-05-29,78,70800
2025-05-30,85,77150
2025-05-31,151,152400
2025-06-01,189,169100
2025-06-02,78,81650
2025-06-03,15,10750
2025-06-04,48,29150
2025-06-05,12,7700
2025-06-06,43,32400
2025-06-07,123,113000
2025-06-08,80,77450
2025-06-09,26,22100
2025-06-10,0,0
