date_visit,n_people,amount_fee
2025-01-05,761,611900
2025-01-06,270,247700
2025-01-07,145,147500
2025-01-08,0,0
2025-01-09,82,82200
2025-01-10,44,51000
2025-01-11,360,335900
2025-01-12,438,444300
2025-01-13,204,222000
2025-01-14,48,46200
2025-01-15,20,14100
2025-01-16,37,33700
2025-01-17,99,73900
2025-01-18,142,141700
2025-01-19,188,166400
2025-01-20,0,0
2025-01-21,0,0
2025-01-22,0,0
2025-01-23,0,0
2025-01-24,0,0
2025-01-25,152,128700
2025-01-26,106,80200
2025-01-27,36,37500
2025-01-28,23,20600
2025-01-29,28,25200
2025-01-30,33,27500
2025-01-31,43,40100
2025-02-01,58,49800
2025-02-02,43,41500
2025-02-03,12,7900
2025-02-04,0,0
2025-02-05,16,17400
2025-02-06,21,29700
2025-02-07,18,12000
2025-02-08,44,53100
2025-02-09,96,88400
2025-02-10,38,41400
2025-02-11,22,25600
2025-02-12,0,0
2025-02-13,4,3800
2025-02-14,10,18500
2025-02-15,22,24100
2025-02-16,59,39800
2025-02-17,9,7000
2025-02-18,20,6500
2025-02-19,10,9000
2025-02-20,2,2000
2025-02-21,19,19600
2025-02-22,99,97700
2025-02-23,104,117900
2025-02-24,25,21600
2025-02-25,6,7100
2025-02-26,0,0
2025-02-27,4,5600
2025-02-28,17,11500
2025-03-01,10,10400
2025-03-02,4,3000
2025-03-03,0,0
2025-03-04,4,3500
2025-03-05,1,1000
2025-03-06,0,0
