date_visit,n_people,amount_fee
2024-12-20,275,231000
2024-12-21,537,507400
2024-12-22,489,465200
2024-12-23,175,166000
2024-12-24,216,215900
2024-12-25,0,0
2024-12-26,496,415600
2024-12-27,647,501800
2024-12-28,862,727900
2024-12-29,1351,1083300
2024-12-30,1579,1261700
2024-12-31,0,0
2025-01-01,0,0
2025-01-02,908,760600
2025-01-03,660,580300
2025-01-04,402,376600
2025-01-05,241,262200
2025-01-06,108,119500
2025-01-07,64,75000
2025-01-08,0,0
2025-01-09,44,45700
2025-01-10,21,19600
2025-01-11,209,204800
2025-01-12,254,283700
2025-01-13,141,159900
2025-01-14,16,13600
2025-01-15,18,13600
2025-01-16,14,10000
2025-01-17,63,35300
2025-01-18,78,79600
2025-01-19,93,77900
2025-01-20,0,0
2025-01-21,0,0
2025-01-22,0,0
2025-01-23,0,0
2025-01-24,0,0
2025-01-25,99,79200
2025-01-26,60,43600
2025-01-27,9,10700
2025-01-28,12,13100
2025-01-29,24,25200
2025-01-30,14,10000
2025-01-31,31,21100
2025-02-01,27,24500
2025-02-02,18,18300
2025-02-03,5,3300
2025-02-04,0,0
2025-02-05,9,8600
2025-02-06,21,29700
2025-02-07,9,5000
2025-02-08,25,34500
2025-02-09,48,43100
2025-02-10,24,24700
2025-02-11,7,8600
2025-02-12,0,0
2025-02-13,2,1800
2025-02-14,8,14100
2025-02-15,2,2000
2025-02-16,24,10000
2025-02-17,4,3500
2025-02-18,0,0
