date_visit,n_people,amount_fee
2024-07-31,0,0
2024-08-01,4001,2545300
2024-08-02,4783,3266650
2024-08-03,5133,3619450
2024-08-04,4426,3080000
2024-08-05,4355,3000100
2024-08-06,3489,2393750
2024-08-07,3473,2440050
2024-08-08,3470,2345750
2024-08-09,4212,2857400
2024-08-10,4924,3501750
2024-08-11,6594,4729100
2024-08-12,6663,4723950
2024-08-13,6336,4485350
2024-08-14,5267,3714450
2024-08-15,4073,2889850
2024-08-16,3639,2610250
2024-08-17,2570,1908200
2024-08-18,2199,1628250
2024-08-19,2345,1684950
2024-08-20,1917,1322300
2024-08-21,1723,1254950
2024-08-22,1403,1013650
2024-08-23,1700,1230200
2024-08-24,1736,1264250
2024-08-25,1524,1078550
2024-08-26,1667,1159900
2024-08-27,1074,767650
2024-08-28,798,623300
2024-08-29,780,627250
2024-08-30,928,713450
2024-08-31,831,726100
2024-09-01,693,591950
2024-09-02,264,203600
2024-09-03,91,70250
2024-09-04,112,80650
2024-09-05,128,97500
2024-09-06,312,230100
2024-09-07,705,630900
2024-09-08,533,480100
2024-09-09,266,203600
2024-09-10,148,119950
2024-09-11,0,0
2024-09-12,278,216350
2024-09-13,382,285050
2024-09-14,991,816000
2024-09-15,1184,913450
2024-09-16,683,566000
2024-09-17,138,109200
2024-09-18,54,45300
2024-09-19,117,89150
2024-09-20,220,161850
2024-09-21,717,620300
2024-09-22,1201,915250
2024-09-23,434,434100
2024-09-24,114,78100
2024-09-25,0,0
2024-09-26,96,97100
2024-09-27,185,128700
2024-09-28,318,309250
2024-09-29,134,100600
