date_visit,n_people,amount_fee
2026-08-22,0,0
2026-08-23,6499,4502600
2026-08-24,4573,3227650
2026-08-25,2647,1885600
2026-08-26,2210,1622550
2026-08-27,2057,1508050
2026-08-28,2246,1650900
2026-08-29,2522,1900850
2026-08-30,1926,1475500
2026-08-31,946,752300
2026-09-01,319,281500
2026-09-02,449,366350
2026-09-03,497,413450
2026-09-04,923,730300
2026-09-05,1465,1151300
2026-09-06,983,846000
2026-09-07,790,661000
2026-09-08,679,563200
2026-09-09,0,0
2026-09-10,637,515950
2026-09-11,871,762200
2026-09-12,1356,1097950
2026-09-13,1149,949500
2026-09-14,594,472200
2026-09-15,298,221400
2026-09-16,217,183200
2026-09-17,325,253950
2026-09-18,629,492050
2026-09-19,2125,1607300
2026-09-20,4955,3592450
2026-09-21,5082,3634200
2026-09-22,3331,2484800
2026-09-23,1198,1000200
2026-09-24,0,0
2026-09-25,780,641400
2026-09-26,611,525500
2026-09-27,668,583500
2026-09-28,387,306900
2026-09-29,164,134950
2026-09-30,111,77900
2026-10-01,89,71600
2026-10-02,435,353650
2026-10-03,403,312400
2026-10-04,411,332200
2026-10-05,209,173500
2026-10-06,117,83200
2026-10-07,91,72650
2026-10-08,135,134450
2026-10-09,317,285050
2026-10-10,997,860200
2026-10-11,1221,983100
2026-10-12,714,615250
2026-10-13,376,326350
2026-10-14,0,0
2026-10-15,116,114850
2026-10-16,240,189800
2026-10-17,408,338250
2026-10-18,325,281650
2026-10-19,177,149600
2026-10-20,86,76400
2026-10-21,18,9100
