date_visit,n_people,amount_fee
2024-08-09,6986,4544650
2024-08-10,8479,5902200
2024-08-11,11451,8087450
2024-08-12,10805,7583550
2024-08-13,9361,6560950
2024-08-14,7633,5343550
2024-08-15,5927,4115900
2024-08-16,4853,3463000
2024-08-17,3572,2600000
2024-08-18,2824,2067250
2024-08-19,2921,2044650
2024-08-20,2273,1556700
2024-08-21,2172,1559550
2024-08-22,1724,1217700
2024-08-23,2106,1495900
2024-08-24,2164,1551900
2024-08-25,1972,1384550
2024-08-26,1956,1351700
2024-08-27,1291,922750
2024-08-28,909,714650
2024-08-29,889,698050
2024-08-30,1119,826250
2024-08-31,1007,835750
2024-09-01,757,638950
2024-09-02,353,292250
2024-09-03,141,117100
2024-09-04,169,121500
2024-09-05,195,150800
2024-09-06,428,321900
2024-09-07,778,689450
2024-09-08,655,567300
2024-09-09,348,262250
2024-09-10,178,144550
2024-09-11,0,0
2024-09-12,324,255950
2024-09-13,459,341500
2024-09-14,1134,920100
2024-09-15,1529,1136950
2024-09-16,773,652800
2024-09-17,222,185350
2024-09-18,109,85450
2024-09-19,159,120400
2024-09-20,262,198050
2024-09-21,904,746200
2024-09-22,1422,1057000
2024-09-23,486,474300
2024-09-24,193,157650
2024-09-25,0,0
2024-09-26,155,149400
2024-09-27,214,152500
2024-09-28,547,472850
2024-09-29,413,340000
2024-09-30,116,111700
2024-10-01,45,30250
2024-10-02,58,43500
2024-10-03,26,17400
2024-10-04,76,61400
2024-10-05,321,308400
2024-10-06,272,213550
2024-10-07,46,42050
2024-10-08,0,0
