date_visit,n_people,amount_fee
2026-04-09,337,300100
2026-04-10,573,476700
2026-04-11,1002,842300
2026-04-12,846,745800
2026-04-13,287,227200
2026-04-14,185,150900
2026-04-15,227,183300
2026-04-16,193,165400
2026-04-17,449,349700
2026-04-18,1047,893250
2026-04-19,889,812400
2026-04-20,427,365450
2026-04-21,291,241550
2026-04-22,0,0
2026-04-23,222,165400
2026-04-24,442,409250
2026-04-25,840,778400
2026-04-26,726,685500
2026-04-27,359,314550
2026-04-28,380,338100
2026-04-29,689,663050
2026-04-30,901,792700
2026-05-01,1034,884650
2026-05-02,1594,1270100
2026-05-03,2946,2279700
2026-05-04,2688,2124900
2026-05-05,1607,1311850
2026-05-06,684,653900
2026-05-07,253,255200
2026-05-08,186,148000
2026-05-09,427,418000
2026-05-10,332,285200
2026-05-11,154,118350
2026-05-12,81,67250
2026-05-13,0,0
2026-05-14,139,113150
2026-05-15,208,178850
2026-05-16,383,356450
2026-05-17,394,339850
2026-05-18,133,93700
2026-05-19,74,64900
2026-05-20,69,51700
2026-05-21,106,90500
2026-05-22,175,160400
2026-05-23,331,284900
2026-05-24,184,199700
2026-05-25,74,78400
2026-05-26,54,44350
2026-05-27,0,0
2026-05-28,72,72200
2026-05-29,135,125250
2026-05-30,200,205150
2026-05-31,175,173850
2026-06-01,76,67500
2026-06-02,11,13100
2026-06-03,30,24500
2026-06-04,13,16500
2026-06-05,43,47150
2026-06-06,126,111600
2026-06-07,77,84400
2026-06-08,0,0
