date_visit,n_people,amount_fee
2024-04-14,1882,1393600
2024-04-15,630,498000
2024-04-16,419,316700
2024-04-17,342,289100
2024-04-18,291,247600
2024-04-19,574,494600
2024-04-20,1359,1127800
2024-04-21,1169,942900
2024-04-22,696,598800
2024-04-23,505,433200
2024-04-24,0,0
2024-04-25,371,267600
2024-04-26,470,424200
2024-04-27,1502,1211450
2024-04-28,2524,1902950
2024-04-29,1254,1029200
2024-04-30,843,650150
2024-05-01,695,600350
2024-05-02,1047,883800
2024-05-03,2101,1606400
2024-05-04,3423,2532950
2024-05-05,1692,1318150
2024-05-06,663,602550
2024-05-07,131,112550
2024-05-08,0,0
2024-05-09,112,88450
2024-05-10,104,88550
2024-05-11,495,487650
2024-05-12,414,394450
2024-05-13,172,121150
2024-05-14,109,85650
2024-05-15,83,62350
2024-05-16,51,34000
2024-05-17,158,125350
2024-05-18,424,392650
2024-05-19,357,327400
2024-05-20,136,116750
2024-05-21,96,87000
2024-05-22,0,0
2024-05-23,85,63300
2024-05-24,155,117750
2024-05-25,293,262250
2024-05-26,310,302250
2024-05-27,111,84500
2024-05-28,36,23100
2024-05-29,45,35950
2024-05-30,53,42850
2024-05-31,63,55350
2024-06-01,164,143450
2024-06-02,229,198100
2024-06-03,23,22250
2024-06-04,11,9100
2024-06-05,25,32000
2024-06-06,31,35200
2024-06-07,24,26150
2024-06-08,116,99250
2024-06-09,66,59350
2024-06-10,31,30700
2024-06-11,10,2000
2024-06-12,0,0
2024-06-13,0,0
