date_visit,n_people,amount_fee
2025-02-17,0,0
2025-02-18,179,180000
2025-02-19,99,101900
2025-02-20,107,70800
2025-02-21,194,183300
2025-02-22,780,694200
2025-02-23,1244,987300
2025-02-24,372,386000
2025-02-25,125,126000
2025-02-26,0,0
2025-02-27,96,85600
2025-02-28,142,129900
2025-03-01,301,286600
2025-03-02,186,181100
2025-03-03,105,91200
2025-03-04,96,70600
2025-03-05,42,44100
2025-03-06,94,84400
2025-03-07,117,96700
2025-03-08,854,631400
2025-03-09,606,442500
2025-03-10,215,183800
2025-03-11,86,70800
2025-03-12,0,0
2025-03-13,185,128600
2025-03-14,163,168700
2025-03-15,544,439700
2025-03-16,506,423800
2025-03-17,186,155200
2025-03-18,171,155000
2025-03-19,242,185600
2025-03-20,346,293400
2025-03-21,736,562300
2025-03-22,554,426500
2025-03-23,453,382900
2025-03-24,229,218300
2025-03-25,266,252700
2025-03-26,417,302900
2025-03-27,540,376700
2025-03-28,759,527800
2025-03-29,714,537900
2025-03-30,487,418600
2025-03-31,426,328400
2025-04-01,218,193100
2025-04-02,212,217000
2025-04-03,161,141900
2025-04-04,196,181300
2025-04-05,334,308300
2025-04-06,223,195500
2025-04-07,54,37500
2025-04-08,38,24100
2025-04-09,0,0
2025-04-10,59,39000
2025-04-11,56,43800
2025-04-12,162,96800
2025-04-13,65,51600
2025-04-14,33,25400
2025-04-15,35,28000
2025-04-16,24,21000
2025-04-17,12,10400
2025-04-18,53,59100
