date_visit,n_people,amount_fee
2025-01-17,212,175300
2025-01-18,349,325900
2025-01-19,421,398500
2025-01-20,0,0
2025-01-21,0,0
2025-01-22,0,0
2025-01-23,0,0
2025-01-24,0,0
2025-01-25,256,225900
2025-01-26,229,185400
2025-01-27,83,75900
2025-01-28,64,59200
2025-01-29,44,39400
2025-01-30,59,50500
2025-01-31,60,57700
2025-02-01,106,122600
2025-02-02,92,95500
2025-02-03,42,40900
2025-02-04,25,41400
2025-02-05,40,40200
2025-02-06,33,45300
2025-02-07,48,35600
2025-02-08,118,137300
2025-02-09,191,202900
2025-02-10,123,130100
2025-02-11,62,66300
2025-02-12,0,0
2025-02-13,17,10900
2025-02-14,25,33500
2025-02-15,36,39500
2025-02-16,90,54800
2025-02-17,20,19400
2025-02-18,32,20300
2025-02-19,28,28200
2025-02-20,34,12300
2025-02-21,21,23600
2025-02-22,221,292600
2025-02-23,290,312800
2025-02-24,72,60000
2025-02-25,15,16100
2025-02-26,0,0
2025-02-27,14,15600
2025-02-28,33,28600
2025-03-01,52,46700
2025-03-02,28,34300
2025-03-03,14,14500
2025-03-04,16,16000
2025-03-05,6,6700
2025-03-06,17,16500
2025-03-07,15,10500
2025-03-08,74,75800
2025-03-09,97,115300
2025-03-10,19,18000
2025-03-11,13,8900
2025-03-12,0,0
2025-03-13,16,10000
2025-03-14,24,36200
2025-03-15,64,34600
2025-03-16,57,59900
2025-03-17,9,4300
2025-03-18,0,0
