date_visit,n_people,amount_fee
2025-08-12,0,0
2025-08-13,15507,10878900
2025-08-14,10980,7798750
2025-08-15,8403,6003850
2025-08-16,5272,3875200
2025-08-17,3180,2352550
2025-08-18,3590,2543800
2025-08-19,2678,1929100
2025-08-20,2358,1664550
2025-08-21,2127,1504100
2025-08-22,2356,1669850
2025-08-23,2638,1948850
2025-08-24,2235,1638800
2025-08-25,2051,1460550
2025-08-26,1459,1065200
2025-08-27,1153,898250
2025-08-28,1093,841450
2025-08-29,1119,865350
2025-08-30,1094,874850
2025-08-31,1039,816700
2025-09-01,291,255000
2025-09-02,154,113300
2025-09-03,259,225650
2025-09-04,206,160900
2025-09-05,450,366500
2025-09-06,666,606550
2025-09-07,539,448350
2025-09-08,376,309200
2025-09-09,217,171400
2025-09-10,0,0
2025-09-11,253,209550
2025-09-12,375,345200
2025-09-13,1152,936600
2025-09-14,1558,1196600
2025-09-15,749,627350
2025-09-16,142,96250
2025-09-17,142,110250
2025-09-18,189,162300
2025-09-19,236,179850
2025-09-20,551,462300
2025-09-21,838,728650
2025-09-22,703,589100
2025-09-23,280,258150
2025-09-24,0,0
2025-09-25,236,178750
2025-09-26,228,178100
2025-09-27,414,354550
2025-09-28,311,237800
2025-09-29,156,143100
2025-09-30,56,51500
2025-10-01,59,34850
2025-10-02,103,86500
2025-10-03,153,122200
2025-10-04,277,231850
2025-10-05,170,130650
2025-10-06,75,65250
2025-10-07,83,51950
2025-10-08,0,0
2025-10-09,47,39800
2025-10-10,100,76350
2025-10-11,469,392100
