date_visit,n_people,amount_fee
2024-09-24,2171,1659850
2024-09-25,0,0
2024-09-26,1142,914950
2024-09-27,1403,1038150
2024-09-28,2263,1697900
2024-09-29,1887,1407250
2024-09-30,965,709250
2024-10-01,391,321900
2024-10-02,411,303900
2024-10-03,466,351250
2024-10-04,976,794900
2024-10-05,1426,1158100
2024-10-06,1380,1074950
2024-10-07,811,659600
2024-10-08,397,314300
2024-10-09,0,0
2024-10-10,679,534750
2024-10-11,892,715450
2024-10-12,2394,1836900
2024-10-13,3298,2418050
2024-10-14,1513,1150300
2024-10-15,770,619500
2024-10-16,538,421200
2024-10-17,417,309700
2024-10-18,686,573900
2024-10-19,1150,926450
2024-10-20,1022,873700
2024-10-21,593,480750
2024-10-22,399,322800
2024-10-23,0,0
2024-10-24,360,274900
2024-10-25,697,547900
2024-10-26,1062,876150
2024-10-27,943,757850
2024-10-28,493,437450
2024-10-29,298,215750
2024-10-30,196,121750
2024-10-31,209,155750
2024-11-01,467,392650
2024-11-02,1369,1067250
2024-11-03,1991,1478950
2024-11-04,849,715200
2024-11-05,97,99800
2024-11-06,43,24300
2024-11-07,52,47700
2024-11-08,97,105800
2024-11-09,258,291600
2024-11-10,270,264800
2024-11-11,88,98300
2024-11-12,77,60000
2024-11-13,0,0
2024-11-14,79,58300
2024-11-15,175,175600
2024-11-16,321,296300
2024-11-17,191,207500
2024-11-18,68,61500
2024-11-19,36,24800
2024-11-20,6,5700
2024-11-21,38,30800
2024-11-22,75,81900
2024-11-23,0,0
